exp,verb,item,sent,bias,isHigh ,gender,score,score_raw,score_gil,score_mbert
ic_mismatch,inganna,1,la ragazza inganna il ragazzo perché è [+male].,79,0,m,,0.2191854883,0.1497360044,0.1901586938
ic_mismatch,inganna,1,la ragazza inganna il ragazzo perché è [+female].,79,1,f,,0.131012761,0.1601806162,0.2487317102
ic_mismatch,tradisce,1,il ragazzo tradisce la ragazza perché è [+male].,79,1,m,,0.2867536624,0.2163707474,0.05501623347
ic_mismatch,tradisce,1,il ragazzo tradisce la ragazza perché è [+female].,79,0,f,,0.1630720412,0.1728298645,0.580164309
ic_mismatch,tradisce,1,la ragazza tradisce il ragazzo perché è [+male].,79,0,m,,0.2213744207,0.1947580352,0.2958788786
ic_mismatch,tradisce,1,la ragazza tradisce il ragazzo perché è [+female].,79,1,f,,0.2587627189,0.1942969407,0.2464474951
ic_mismatch,sorprende,1,il ragazzo sorprende la ragazza perché è [+male].,86,1,m,,0.3459124728,0.1188352993,0.06536204589
ic_mismatch,sorprende,1,il ragazzo sorprende la ragazza perché è [+female].,86,0,f,,0.166012607,0.1902770372,0.4940343444
ic_mismatch,sorprende,1,la ragazza sorprende il ragazzo perché è [+male].,86,0,m,,0.369806522,0.1661143187,0.2147941078
ic_mismatch,sorprende,1,la ragazza sorprende il ragazzo perché è [+female].,86,1,f,,0.1395536831,0.1351259812,0.2654325851
ic_mismatch,salva,1,il ragazzo salva la ragazza perché è [+male].,66,1,m,,0.0770932038,0.161784701,0.07408272085
ic_mismatch,salva,1,il ragazzo salva la ragazza perché è [+female].,66,0,f,,0.5949982516,0.1793804807,0.6215946587
ic_mismatch,salva,1,la ragazza salva il ragazzo perché è [+male].,66,0,m,,0.4541144315,0.1823903238,0.3560405115
ic_mismatch,salva,1,la ragazza salva il ragazzo perché è [+female].,66,1,f,,0.1425777348,0.1494205492,0.256017549
ic_mismatch,incoraggia,1,il ragazzo incoraggia la ragazza perché è [+male].,45,1,m,,0.050385199,0.08889446734,0.05783045781
ic_mismatch,incoraggia,1,il ragazzo incoraggia la ragazza perché è [+female].,45,0,f,,0.1699623591,0.1393417176,0.4012898379
ic_mismatch,incoraggia,1,la ragazza incoraggia il ragazzo perché è [+male].,45,0,m,,0.2400084371,0.1835764395,0.1280361295
ic_mismatch,incoraggia,1,la ragazza incoraggia il ragazzo perché è [+female].,45,1,f,,0.0057859882,0.05692502251,0.2648924679
ic_mismatch,fa male,1,il ragazzo fa male alla ragazza perché è [+male].,88,1,m,,0.2716535879,0.1821258687,0.1706483435
ic_mismatch,fa male,1,il ragazzo fa male alla ragazza perché è [+female].,88,0,f,,0.2996311719,0.1225845004,0.3398638533
ic_mismatch,fa male,1,la ragazza fa male al ragazzo perché è [+male].,88,0,m,,0.1731301479,0.101700481,0.1709595163
ic_mismatch,fa male,1,la ragazza fa male al ragazzo perché è [+female].,88,1,f,,0.4212426592,0.2013216862,0.3285546595
ic_mismatch,affescina,1,il ragazzo affescina la ragazza perché è [+male].,86,1,m,,0.0499948123,0.1055973987,0.05512952222
ic_mismatch,affescina,1,il ragazzo affescina la ragazza perché è [+female].,86,0,f,,0.2930661198,0.1666495991,0.5332517854
ic_mismatch,affescina,1,la ragazza affescina il ragazzo perché è [+male].,86,0,m,,0.3482125644,0.2011272707,0.2976983152
ic_mismatch,affescina,1,la ragazza affescina il ragazzo perché è [+female].,86,1,f,,0.0370004443,0.07762338733,0.2098780128
ic_mismatch,piace,1,il ragazzo piace alla ragazza perché è [+male].,92,1,m,,0.2976083991,0.1751169953,0.2149516686
ic_mismatch,piace,1,il ragazzo piace alla ragazza perché è [+female].,92,0,f,,0.0252474616,0.134102487,0.1558150593
ic_mismatch,piace,1,la ragazza piace al ragazzo perché è [+male].,92,0,m,,0.0805643727,0.1118265274,0.09090244852
ic_mismatch,piace,1,la ragazza piace al ragazzo perché è [+female].,92,1,f,,0.2206608665,0.2052571657,0.3211909796
ic_mismatch,diverte,1,il ragazzo diverte la ragazza perché è [+male].,89,1,m,,0.1674957257,0.165789281,0.04538279958
ic_mismatch,diverte,1,il ragazzo diverte la ragazza perché è [+female].,89,0,f,,0.133081452,0.1631491296,0.4434948303
ic_mismatch,diverte,1,la ragazza diverte il ragazzo perché è [+male].,89,0,m,,0.2340148287,0.1796268071,0.2165005476
ic_mismatch,diverte,1,la ragazza diverte il ragazzo perché è [+female].,89,1,f,,0.0684599192,0.1558961025,0.1679947665
ic_mismatch,crea problemi,1,il ragazzo crea problemi alla ragazza perché è [+male].,81,1,m,,0.1858982712,0.1692340022,0.1069983394
ic_mismatch,crea problemi,1,il ragazzo crea problemi alla ragazza perché è [+female].,81,0,f,,0.1975240167,0.1121211587,0.3204675014
ic_mismatch,crea problemi,1,la ragazza crea problemi al ragazzo perché è [+male].,81,0,m,,0.140308432,0.1272878351,0.1946138386
ic_mismatch,crea problemi,1,la ragazza crea problemi al ragazzo perché è [+female].,81,1,f,,0.2257622899,0.1438566546,0.2074907892
ic_mismatch,delude,1,il ragazzo delude la ragazza perché è [+male].,71,1,m,,0.1347899041,0.1294827596,0.03475856525
ic_mismatch,delude,1,il ragazzo delude la ragazza perché è [+female].,71,0,f,,0.2439641184,0.1877498194,0.5394136708
ic_mismatch,delude,1,la ragazza delude il ragazzo perché è [+male].,71,0,m,,0.2984223049,0.200773187,0.2973736231
ic_mismatch,delude,1,la ragazza delude il ragazzo perché è [+female].,71,1,f,,0.0994325108,0.09455184592,0.1504257139
ic_mismatch,spaventa,1,il ragazzo spaventa la ragazza perché è [+male].,84,1,m,,0.1141861405,0.152973651,0.03577795578
ic_mismatch,spaventa,1,il ragazzo spaventa la ragazza perché è [+female].,84,0,f,,0.3464680351,0.1679273138,0.5817298165
ic_mismatch,spaventa,1,la ragazza spaventa il ragazzo perché è [+male].,84,0,m,,0.4600012074,0.1762650395,0.4141522826
ic_mismatch,spaventa,1,la ragazza spaventa il ragazzo perché è [+female].,84,1,f,,0.0423809816,0.1429290562,0.09827670502
ic_mismatch,stupisce,1,il ragazzo stupisce la ragazza perché è [+male].,96,1,m,,0.1959305049,0.159700118,0.04761159304
ic_mismatch,stupisce,1,il ragazzo stupisce la ragazza perché è [+female].,96,0,f,,0.2058842923,0.1509665116,0.4902786744
ic_mismatch,stupisce,1,la ragazza stupisce il ragazzo perché è [+male].,96,0,m,,0.2264984837,0.1728037645,0.2440337532
ic_mismatch,stupisce,1,la ragazza stupisce il ragazzo perché è [+female].,96,1,f,,0.1403426528,0.1511870143,0.1867108673
ic_mismatch,infastidisce,1,il ragazzo infastidisce la ragazza perché è [+male].,76,1,m,,0.2545475808,0.1458511078,0.03209175629
ic_mismatch,infastidisce,1,il ragazzo infastidisce la ragazza perché è [+female].,76,0,f,,0.1090201421,0.1622049196,0.7035751879
ic_mismatch,infastidisce,1,la ragazza infastidisce il ragazzo perché è [+male].,76,0,m,,0.1843040737,0.1822600393,0.4655559651
ic_mismatch,infastidisce,1,la ragazza infastidisce il ragazzo perché è [+female].,76,1,f,,0.1572270563,0.1246585539,0.1459173214
ic_mismatch,annoia,1,il ragazzo annoia la ragazza perché è [+male].,86,1,m,,0.1252173907,0.1635792931,0.03519137413
ic_mismatch,annoia,1,il ragazzo annoia la ragazza perché è [+female].,86,0,f,,0.1965988018,0.1689509046,0.497459635
ic_mismatch,annoia,1,la ragazza annoia il ragazzo perché è [+male].,86,0,m,,0.3373684688,0.2804699126,0.3471172987
ic_mismatch,annoia,1,la ragazza annoia il ragazzo perché è [+female].,86,1,f,,0.0244638808,0.06970434077,0.09552135726
ic_mismatch,mette in guardia,1,il ragazzo mette in guardia la ragazza perché è [+male].,42,1,m,,0.0378477699,0.1866108268,0.02452385041
ic_mismatch,mette in guardia,1,il ragazzo mette in guardia la ragazza perché è [+female].,42,0,f,,0.2142526321,0.2008608719,0.6828793777
ic_mismatch,mette in guardia,1,la ragazza mette in guardia il ragazzo perché è [+male].,42,0,m,,0.2894043191,0.222587696,0.5412114057
ic_mismatch,mette in guardia,1,la ragazza mette in guardia il ragazzo perché è [+female].,42,1,f,,0.0120285447,0.1682099735,0.07423799054
ic_mismatch,odia,1,il ragazzo odia la ragazza perché è [+male].,29,1,m,,0.0759263257,0.1521438896,0.0363743545
ic_mismatch,odia,1,il ragazzo odia la ragazza perché è [+female].,29,0,f,,0.1796305226,0.2097954941,0.4605062862
ic_mismatch,odia,1,la ragazza odia il ragazzo perché è [+male].,29,0,m,,0.2023041858,0.2344818413,0.2476852373
ic_mismatch,odia,1,la ragazza odia il ragazzo perché è [+female].,29,1,f,,0.0391408037,0.1209398727,0.1322428739
ic_mismatch,si fida,1,il ragazzo si fida della ragazza perché è [+male].,8,1,m,,0.1211685913,0.1733570988,0.1928893462
ic_mismatch,si fida,1,il ragazzo si fida della ragazza perché è [+female].,8,0,f,,0.1604075804,0.1546963127,0.1840971893
ic_mismatch,si fida,1,la ragazza si fida del ragazzo perché è [+male].,8,0,m,,0.2157466342,0.1615969664,0.115706108
ic_mismatch,si fida,1,la ragazza si fida del ragazzo perché è [+female].,8,1,f,,0.0580147104,0.1558466274,0.2783709111
ic_mismatch,compatisce,1,il ragazzo compatisce la ragazza perché è [+male].,14,1,m,,0.0301502086,0.05214043148,0.05277007353
ic_mismatch,compatisce,1,il ragazzo compatisce la ragazza perché è [+female].,14,0,f,,0.1745555913,0.2530821334,0.3811705189
ic_mismatch,compatisce,1,la ragazza compatisce il ragazzo perché è [+male].,14,0,m,,0.1632214435,0.230768716,0.1646788758
ic_mismatch,compatisce,1,la ragazza compatisce il ragazzo perché è [+female].,14,1,f,,0.022299224,0.05678194854,0.1944604308
ic_mismatch,teme,1,il ragazzo teme la ragazza perché è [+male].,14,1,m,,0.1445415337,0.1701009809,0.04006513499
ic_mismatch,teme,1,il ragazzo teme la ragazza perché è [+female].,14,0,f,,0.2407329585,0.1980261395,0.4453328394
ic_mismatch,teme,1,la ragazza teme il ragazzo perché è [+male].,14,0,m,,0.2251121218,0.2054260171,0.3011491623
ic_mismatch,teme,1,la ragazza teme il ragazzo perché è [+female].,14,1,f,,0.1157648391,0.1864639055,0.09176094632
ic_mismatch,nota,1,il ragazzo nota la ragazza perché è [+male].,7,1,m,,0.0485834316,0.06453553634,0.04261226987
ic_mismatch,nota,1,il ragazzo nota la ragazza perché è [+female].,7,0,f,,0.3734398428,0.2157213935,0.51782353
ic_mismatch,nota,1,la ragazza nota il ragazzo perché è [+male].,7,0,m,,0.4123467549,0.2023956897,0.429951539
ic_mismatch,nota,1,la ragazza nota il ragazzo perché è [+female].,7,1,f,,0.0281745731,0.06686166627,0.06891465641
ic_mismatch,stima,1,il ragazzo stima la ragazza perché è [+male].,8,1,m,,0.0720540062,0.09630397148,0.04305523925
ic_mismatch,stima,1,il ragazzo stima la ragazza perché è [+female].,8,0,f,,0.2926989296,0.2237234218,0.4622632507
ic_mismatch,stima,1,la ragazza stima il ragazzo perché è [+male].,8,0,m,,0.3327338654,0.2155633997,0.3560522872
ic_mismatch,stima,1,la ragazza stima il ragazzo perché è [+female].,8,1,f,,0.0343940561,0.1051927581,0.07429757027
ic_mismatch,rispetta,1,il ragazzo rispetta la ragazza perché è [+male].,13,1,m,,0.0811451715,0.148745006,0.07467292657
ic_mismatch,rispetta,1,il ragazzo rispetta la ragazza perché è [+female].,13,0,f,,0.1811175663,0.1760852514,0.4221490049
ic_mismatch,rispetta,1,la ragazza rispetta il ragazzo perché è [+male].,13,0,m,,0.3016752845,0.1960108634,0.2552983374
ic_mismatch,rispetta,1,la ragazza rispetta il ragazzo perché è [+female].,13,1,f,,0.0346392398,0.1244277488,0.1785615986
ic_mismatch,ricorda,1,il ragazzo ricorda la ragazza perché è [+male].,8,1,m,,0.0840755561,0.1213357951,0.06926094065
ic_mismatch,ricorda,1,il ragazzo ricorda la ragazza perché è [+female].,8,0,f,,0.2012545816,0.2833835911,0.4755661928
ic_mismatch,ricorda,1,la ragazza ricorda il ragazzo perché è [+male].,8,0,m,,0.332517101,0.2707310282,0.3219201644
ic_mismatch,ricorda,1,la ragazza ricorda il ragazzo perché è [+female].,8,1,f,,0.0263932419,0.1327693299,0.1715455395
ic_mismatch,detesta,1,il ragazzo detesta la ragazza perché è [+male].,11,1,m,,0.0601950232,0.1209572391,0.06169945933
ic_mismatch,detesta,1,il ragazzo detesta la ragazza perché è [+female].,11,0,f,,0.1783461124,0.2477452573,0.492796691
ic_mismatch,detesta,1,la ragazza detesta il ragazzo perché è [+male].,11,0,m,,0.1722934551,0.2858837876,0.3507408841
ic_mismatch,detesta,1,la ragazza detesta il ragazzo perché è [+female].,11,1,f,,0.0353956413,0.1009504087,0.135151698
ic_mismatch,invidia,1,il ragazzo invidia la ragazza perché è [+male].,25,1,m,,0.0707683549,0.06038046768,0.05193105899
ic_mismatch,invidia,1,il ragazzo invidia la ragazza perché è [+female].,25,0,f,,0.2512811921,0.2701732675,0.4338803309
ic_mismatch,invidia,1,la ragazza invidia il ragazzo perché è [+male].,25,0,m,,0.2423562594,0.227198822,0.2585393607
ic_mismatch,invidia,1,la ragazza invidia il ragazzo perché è [+female].,25,1,f,,0.026674086,0.07296494721,0.1311875575
ic_mismatch,accompagna in macchina,2,il padre accompagna in macchina la madre perché è [+male].,35,1,m,,0.0562469817,0.1208076268,0.0504885345
ic_mismatch,accompagna in macchina,2,il padre accompagna in macchina la madre perché è [+female].,35,0,f,,0.4873761868,0.2719170065,0.6085914248
ic_mismatch,accompagna in macchina,2,la madre accompagna in macchina il padre perché è [+male].,35,0,m,,0.490812615,0.2837007339,0.4547534566
ic_mismatch,accompagna in macchina,2,la madre accompagna in macchina il padre perché è [+female].,35,1,f,,0.0878562136,0.1267312928,0.1150792266
ic_mismatch,da spintone,2,il padre da spintone alla madre perché è [+male].,64,1,m,,0.1385028497,0.1832273086,0.1719336961
ic_mismatch,da spintone,2,il padre da spintone alla madre perché è [+female].,64,0,f,,0.2952839751,0.1671315848,0.2925026086
ic_mismatch,da spintone,2,la madre da spintone al padre perché è [+male].,64,0,m,,0.2012343635,0.1180420113,0.2877172127
ic_mismatch,da spintone,2,la madre da spintone al padre perché è [+female].,64,1,f,,0.2561621806,0.246298993,0.1522746695
ic_mismatch,pettina,2,il padre pettina la madre perché è [+male].,43.75,1,m,,0.064161486,0.05642344244,0.0183172205
ic_mismatch,pettina,2,il padre pettina la madre perché è [+female].,43.75,0,f,,0.3887553257,0.372388409,0.6202453969
ic_mismatch,pettina,2,la madre pettina il padre perché è [+male].,43.75,0,m,,0.3707788577,0.2554749246,0.5042832064
ic_mismatch,pettina,2,la madre pettina il padre perché è [+female].,43.75,1,f,,0.0522039663,0.1373315151,0.02281958552
ic_mismatch,abbraccia,2,il padre abbraccia la madre perché è [+male].,44,1,m,,0.1405053036,0.08579573967,0.08802720322
ic_mismatch,abbraccia,2,il padre abbraccia la madre perché è [+female].,44,0,f,,0.1795352767,0.2894356526,0.4371627788
ic_mismatch,abbraccia,2,la madre abbraccia il padre perché è [+male].,44,0,m,,0.3074542694,0.2711133533,0.3405866863
ic_mismatch,abbraccia,2,la madre abbraccia il padre perché è [+female].,44,1,f,,0.0483450466,0.12824954,0.1178082289
ic_mismatch,schiaffeggia,2,il padre schiaffeggia la madre perché è [+male].,71,1,m,,0.1083807233,0.06094404543,0.05084721441
ic_mismatch,schiaffeggia,2,il padre schiaffeggia la madre perché è [+female].,71,0,f,,0.295180141,0.2703427342,0.5400398637
ic_mismatch,schiaffeggia,2,la madre schiaffeggia il padre perché è [+male].,71,0,m,,0.4678539031,0.2210130887,0.4223990404
ic_mismatch,schiaffeggia,2,la madre schiaffeggia il padre perché è [+female].,71,1,f,,0.0386454402,0.1075506695,0.09020071372
ic_mismatch,balla con,2,il padre balla con la madre perché è [+male].,41.25,1,m,,0.0947699519,0.1338570961,0.2538905963
ic_mismatch,balla con,2,il padre balla con la madre perché è [+female].,41.25,0,f,,0.2495965809,0.190938714,0.1919395392
ic_mismatch,balla con,2,la madre balla con il padre perché è [+male].,41.25,0,m,,0.302115696,0.1674173258,0.09593816812
ic_mismatch,balla con,2,la madre balla con il padre perché è [+female].,41.25,1,f,,0.0667758118,0.1533252085,0.3982095543
ic_mismatch,bacia,2,il padre bacia la madre perché è [+male].,35,1,m,,0.102040702,0.08771204296,0.05108270003
ic_mismatch,bacia,2,il padre bacia la madre perché è [+female].,35,0,f,,0.2919063107,0.2495894926,0.5663391458
ic_mismatch,bacia,2,la madre bacia il padre perché è [+male].,35,0,m,,0.3072948963,0.2116231513,0.3462418461
ic_mismatch,bacia,2,la madre bacia il padre perché è [+female].,35,1,f,,0.1344138486,0.1261002528,0.1679273853
ic_mismatch,trattiene,2,il padre trattiene la madre perché è [+male].,37.5,1,m,,0.03800384,0.05564605771,0.04669775558
ic_mismatch,trattiene,2,il padre trattiene la madre perché è [+female].,37.5,0,f,,0.3748689657,0.2407470616,0.5119207557
ic_mismatch,trattiene,2,la madre trattiene il padre perché è [+male].,37.5,0,m,,0.3857440287,0.1583994115,0.4389294967
ic_mismatch,trattiene,2,la madre trattiene il padre perché è [+female].,37.5,1,f,,0.0254183859,0.1327635394,0.04652756022
ic_mismatch,telefona,2,il padre telefona alla madre perché è [+male].,20,1,m,,0.1422605948,0.1421603803,0.363906199
ic_mismatch,telefona,2,il padre telefona alla madre perché è [+female].,20,0,f,,0.492081542,0.2359511936,0.1374665526
ic_mismatch,telefona,2,la madre telefona al padre perché è [+male].,20,0,m,,0.4024155724,0.2215268542,0.08368232043
ic_mismatch,telefona,2,la madre telefona al padre perché è [+female].,20,1,f,,0.2365506841,0.1746055549,0.4942308534
ic_mismatch,fa solletico,2,il padre fa solletico alla madre perché è [+male].,73.75,1,m,,0.1725681275,0.09402533574,0.08312242781
ic_mismatch,fa solletico,2,il padre fa solletico alla madre perché è [+female].,73.75,0,f,,0.2261459059,0.1800984053,0.4217710159
ic_mismatch,fa solletico,2,la madre fa solletico al padre perché è [+male].,73.75,0,m,,0.390952439,0.1555300532,0.2678168718
ic_mismatch,fa solletico,2,la madre fa solletico al padre perché è [+female].,73.75,1,f,,0.1004994521,0.1311648544,0.2000906905
ic_mismatch,lusinga,2,il padre lusinga la madre perché è [+male].,40,1,m,,0.0743934116,0.0627105101,0.0217876141
ic_mismatch,lusinga,2,il padre lusinga la madre perché è [+female].,40,0,f,,0.3495756658,0.2255247748,0.6058781651
ic_mismatch,lusinga,2,la madre lusinga il padre perché è [+male].,40,0,m,,0.370045369,0.1671293708,0.4912927654
ic_mismatch,lusinga,2,la madre lusinga il padre perché è [+female].,40,1,f,,0.0570789175,0.1230750377,0.03278097976
ic_mismatch,disobbedisce,2,il padre disobbedisce alla madre perché è [+male].,72,1,m,,0.26376718,0.1509756544,0.3341270428
ic_mismatch,disobbedisce,2,il padre disobbedisce alla madre perché è [+female].,72,0,f,,0.1369385389,0.1789736319,0.1554239785
ic_mismatch,disobbedisce,2,la madre disobbedisce al padre perché è [+male].,72,0,m,,0.137386193,0.1346462439,0.2162941358
ic_mismatch,disobbedisce,2,la madre disobbedisce al padre perché è [+female].,72,1,f,,0.2596395991,0.1885888698,0.2854405211
ic_mismatch,aiuta,2,il padre aiuta la madre perché è [+male].,52,1,m,,0.0514973444,0.09443139751,0.08395073877
ic_mismatch,aiuta,2,il padre aiuta la madre perché è [+female].,52,0,f,,0.3660904765,0.2320600813,0.4408446063
