exp,verb,item,sent,bias,isHigh ,gender,tf_because_surp,gpt_because_surp,LSTM_avg_because_surp,bert_because_score,tf_result_surp,gpt_result_surp,LSTM_avg_result_surp,bert_result_score,tf_period_surp,gpt_period_surp,LSTM_avg_period_surp,bert_period_score
ic_mismatch,bewildered,0,The man bewildered the woman because she,49,0,f,3.00844264,2.555050135,3.445385094,0.3589224517,4.373430252,2.580496311,5.789942627,0.4565572739,11.43342876,4.427240849,5.246870251,0.211188361
ic_mismatch,bewildered,0,The woman bewildered the man because he,49,0,m,2.2595644,2.517387629,2.562340236,0.3947776556,3.339987755,3.041672945,4.61027689,0.4645340443,9.355594635,4.333335876,4.25916091,0.2587802112
ic_mismatch,bewildered,0,The woman bewildered the man because she,49,1,f,3.616793871,1.249715924,2.925754886,0.3987860382,3.803322792,3.782565832,5.201186953,0.2952870727,11.23836613,3.792271852,4.73978219,0.3593290746
ic_mismatch,blamed,0,The man blamed the woman because he,-30,1,m,2.938718081,1.517875195,2.676820936,0.1195375472,4.377753735,3.724016666,4.892702503,0.2074794769,9.452653885,3.954082727,4.199722481,0.1962262392
ic_mismatch,blamed,0,The man blamed the woman because she,-30,0,f,3.345846415,1.683901787,3.445674257,0.7482156157,5.641749859,3.026812792,5.834674435,0.4258513749,11.50140762,5.366368294,5.127460918,0.3386998475
ic_mismatch,blamed,0,The woman blamed the man because he,-30,0,m,2.760943413,1.932414889,2.682509212,0.7677468061,4.358053207,3.383873224,4.825396948,0.4561409056,9.461139679,5.197548389,4.214472065,0.4452605844
ic_mismatch,blamed,0,The woman blamed the man because she,-30,1,f,5.233800888,1.364810348,3.155941792,0.09384655207,4.831415653,3.509082079,5.522417774,0.1877960116,11.25875092,3.855945826,4.875477524,0.1194188297
ic_mismatch,blessed,0,The man blessed the woman because he,-21,1,m,2.0230124,4.929434299,2.942714529,0.07524172962,3.661300421,4.900570869,5.257612791,0.1026954725,9.337471008,4.000920296,4.540007668,0.1393103749
ic_mismatch,blessed,0,The man blessed the woman because she,-21,0,f,3.986516714,0.0834762454,3.595278645,0.8542181253,5.668850422,2.77678895,6.086278934,0.7872760296,11.44199371,5.039859295,5.284651375,0.5881159902
ic_mismatch,blessed,0,The woman blessed the man because he,-21,0,m,1.868588209,1.280480146,2.884092627,0.875518322,3.838922024,3.186766148,5.018131027,0.7644230127,9.44168663,5.241838455,4.482633963,0.6142324805
ic_mismatch,blessed,0,The woman blessed the man because she,-21,1,f,4.093335152,0.9422590137,3.10986763,0.05227008834,4.041377068,4.085046768,5.480326595,0.1180962399,11.26677895,4.272254944,4.816942892,0.1248071045
ic_mismatch,bored,0,The man bored the woman because he,73,1,m,2.725447893,1.204899549,2.703548341,0.3630939126,3.309691191,3.831699133,4.782744999,0.2887030542,9.211961746,3.734052658,4.332191162,0.4029729962
ic_mismatch,bored,0,The man bored the woman because she,73,0,f,2.614139318,1.993852854,3.45109705,0.4496599138,3.303890467,2.400516033,5.721939373,0.4295636415,11.332757,4.115023136,5.171155052,0.2250432968
ic_mismatch,bored,0,The woman bored the man because he,73,0,m,1.917814136,2.011173725,2.681771994,0.4611376226,2.867432594,2.678400755,4.645444822,0.4443868101,9.297158241,4.304695606,4.337327356,0.304318279
ic_mismatch,bored,0,The woman bored the man because she,73,1,f,3.522862434,1.184803963,2.994094038,0.387663722,3.438492537,3.975929976,5.199508762,0.3045035601,11.02124119,3.975376129,4.760736752,0.3341186047
ic_mismatch,bothered,0,The man bothered the woman because he,59,1,m,2.38706255,1.112104058,2.503345165,0.4313285053,3.451165915,3.460621834,4.461872435,0.3994836211,9.280723572,3.456147194,4.137252102,0.4101535082
ic_mismatch,bothered,0,The man bothered the woman because she,59,0,f,2.744299412,2.21974659,3.377255874,0.3661877215,3.321309328,2.68775773,5.515261497,0.3418903947,11.40423203,4.572004795,5.088409214,0.233308062
ic_mismatch,bothered,0,The woman bothered the man because he,59,0,m,2.240517139,2.255586147,2.510439386,0.3745171726,3.234111309,3.153755188,4.396586695,0.4010694921,9.37895298,4.793638229,4.135606222,0.2997405231
ic_mismatch,bothered,0,The woman bothered the man because she,59,1,f,3.357836008,1.089287877,2.966038527,0.4479845166,3.33894372,3.453966856,5.068196354,0.341435343,11.15430737,3.836030722,4.700144949,0.3508163989
ic_mismatch,called,0,The man called the woman because he,82,1,m,3.243891954,1.636262178,3.224222202,0.1004636437,4.596459389,4.197668552,5.706214447,0.05788780749,9.490189552,4.347361088,4.515440464,0.04525198042
ic_mismatch,called,0,The man called the woman because she,82,0,f,3.393932343,1.710697651,3.916920719,0.8130601048,4.843996048,3.473005295,6.617609253,0.7942259312,11.4874506,5.178321838,5.378049431,0.743319571
ic_mismatch,called,0,The woman called the man because he,82,0,m,3.123458862,2.11439538,3.151946592,0.8819956779,4.475179195,3.57489872,5.459429207,0.855045855,9.477811813,4.729035378,4.509373951,0.8413800597
ic_mismatch,called,0,The woman called the man because she,82,1,f,3.838295698,1.044644117,3.402651682,0.04882350564,4.272300243,4.467864513,5.988872509,0.02858544886,11.32439327,4.076996803,4.956800442,0.01204598416
ic_mismatch,calmed,0,The man calmed the woman because he,-53,1,m,2.991466999,1.074020028,2.561440244,0.3808413744,4.467823029,4.059603214,4.377330523,0.227897808,9.438426971,3.221245289,4.290395832,0.3000777066
ic_mismatch,calmed,0,The man calmed the woman because she,-53,0,f,2.557944059,2.279343128,3.467715731,0.3369321525,3.714459181,2.902465105,5.43557888,0.4261433184,11.49833584,4.032688618,5.253325863,0.1903577447
ic_mismatch,calmed,0,The woman calmed the man because he,-53,0,m,2.090107441,2.558237791,2.590149465,0.3478913903,3.411745071,2.864809752,4.331265354,0.3957960308,9.519483566,4.126399517,4.341673641,0.2746959329
ic_mismatch,calmed,0,The woman calmed the man because she,-53,1,f,3.836185217,0.9688896537,3.023907824,0.3597018719,4.103130341,4.50297308,4.954788361,0.2517963946,11.3548584,3.598895788,4.84996048,0.2214066088
ic_mismatch,calmed down,0,The man calmed down the woman because he,-79,1,m,2.777078629,1.181290627,2.459583054,0.3851018846,6.047487736,4.024878979,4.228237276,0.2808004022,9.368390083,3.461604118,4.23367795,0.3170208335
ic_mismatch,calmed down,0,The man calmed down the woman because she,-79,0,f,2.806790352,2.106960535,3.36795619,0.3063894212,4.939670563,3.533636093,5.27973773,0.2902122736,11.46181393,4.11082077,5.200910587,0.1932972074
ic_mismatch,calmed down,0,The woman calmed down the man because he,-79,0,m,2.477849245,2.340859652,2.519850988,0.3866555095,5.47852087,3.704505682,4.224658661,0.2591419518,9.520439148,4.427137375,4.283184223,0.3035308421
ic_mismatch,calmed down,0,The woman calmed down the man because she,-79,1,f,3.675785303,1.122922421,2.986158218,0.2994100451,6.035526276,4.250121117,4.880429592,0.3086018562,11.34395123,3.737568378,4.827177525,0.2264290303
ic_mismatch,captivated,0,The man captivated the woman because he,78,1,m,2.378278494,1.461356401,2.648374915,0.8369093537,3.389663458,3.753795862,4.52420435,0.4472588599,9.501423836,3.428344011,4.217359295,0.6932643652
ic_mismatch,captivated,0,The man captivated the woman because she,78,0,f,3.046370745,2.58066082,3.382896147,0.0757079944,4.155859947,3.304600716,5.45455698,0.3510303795,11.59164619,3.9390378,5.062244492,0.05758042261
ic_mismatch,captivated,0,The woman captivated the man because he,78,0,m,2.379665852,2.239912987,2.630886979,0.03335173801,3.501932144,3.095588684,4.44235651,0.3064758778,9.472980499,3.994963884,4.229155502,0.05278775096
ic_mismatch,captivated,0,The woman captivated the man because she,78,1,f,3.276368141,1.439051867,3.022995391,0.9107168913,3.444656372,4.219150066,5.085693693,0.4923104048,11.33228874,3.657258987,4.752849751,0.7311035395
ic_mismatch,carried,0,The man carried the woman because he,-92,1,m,2.514670849,1.308518171,2.752963324,0.322827816,4.053135872,3.853369713,5.033270006,0.2490529716,9.404484749,3.733882189,4.36286953,0.2415013909
ic_mismatch,carried,0,The man carried the woman because she,-92,0,f,3.160115957,2.237977266,3.583613844,0.4412314296,4.862289906,4.229110241,6.026343575,0.3956234157,11.42899323,4.98206234,5.242683487,0.2310213894
ic_mismatch,carried,0,The woman carried the man because he,-92,0,m,2.329534292,2.509536028,2.740739698,0.5011410713,4.754523754,4.623935699,4.875552568,0.4085844457,9.410748482,5.128620148,4.3470574,0.3189883232
ic_mismatch,carried,0,The woman carried the man because she,-92,1,f,3.367053747,1.369678974,3.134367313,0.292857945,3.894300699,3.816592216,5.486641388,0.2627837658,11.16458988,4.037797451,4.801389513,0.185833171
ic_mismatch,castigated,0,The man castigated the woman because he,-45,1,m,2.150460958,1.507287621,2.628635616,0.07416892052,4.541028976,4.02051115,4.835676985,0.1706853658,9.429291725,4.077273846,4.173803005,0.2140156925
ic_mismatch,castigated,0,The man castigated the woman because she,-45,0,f,2.989089489,1.417061329,3.515749054,0.8513997197,5.517189503,2.931528091,5.849262733,0.6131698489,11.51635075,5.657339573,5.176355095,0.4272942245
ic_mismatch,castigated,0,The woman castigated the man because he,-45,0,m,1.859604597,1.641233563,2.631462021,0.8714346886,4.267647743,3.155798435,4.74749938,0.592007041,9.427472115,5.10268259,4.176036148,0.4729907215
ic_mismatch,castigated,0,The woman castigated the man because she,-45,1,f,4.539660931,1.488677979,3.137601337,0.05354066193,6.822590828,3.977208138,5.437621765,0.1782142669,11.30469227,4.267997265,4.825704651,0.1896293759
ic_mismatch,caught,0,The man caught the woman because he,-44,1,m,2.849517822,1.171967745,2.778740211,0.21929878,3.746480465,3.529199839,4.906329861,0.2900798321,9.226835251,3.25652051,4.456711273,0.2543361485
ic_mismatch,caught,0,The man caught the woman because she,-44,0,f,2.96223259,2.161512136,3.550811653,0.5939142108,3.888421059,3.911101818,5.817563171,0.4276113808,11.32866192,4.812503815,5.280279903,0.3539246023
ic_mismatch,caught,0,The woman caught the man because he,-44,0,m,3.140788794,2.161180496,2.760928292,0.6798081398,3.523056507,3.7849226,4.775496054,0.4678436518,9.234796524,4.385997295,4.44451272,0.5034613609
ic_mismatch,caught,0,The woman caught the man because she,-44,1,f,3.757057667,1.130342603,3.134520864,0.1631603241,3.584876537,3.752160549,5.33043191,0.2698000073,10.88888454,3.461851835,4.870710688,0.1677626073
ic_mismatch,cautioned,0,The man cautioned the woman because he,-36,1,m,2.474345922,1.897808671,2.56343596,0.1970260739,5.102575302,4.113840103,5.069456711,0.09851549566,9.395450592,4.652204037,4.103348551,0.2755974531
ic_mismatch,cautioned,0,The man cautioned the woman because she,-36,0,f,3.184676886,1.970507741,3.451907678,0.6408012509,5.196392536,2.363233089,6.110414715,0.7589053512,11.45727921,5.211233139,5.107639542,0.3021083772
ic_mismatch,cautioned,0,The woman cautioned the man because he,-36,0,m,1.942614198,1.630218029,2.597905135,0.7037710547,4.371156693,2.690657854,4.960351419,0.7917356491,9.384385109,5.086924553,4.150060644,0.4097075164
ic_mismatch,cautioned,0,The woman cautioned the man because she,-36,1,f,3.711956501,2.063396931,3.034221992,0.1342106462,5.637132168,4.737010002,5.602976513,0.07180466503,11.18378258,4.92261076,4.735945129,0.1584869325
ic_mismatch,celebrated,0,The man celebrated the woman because he,-72,1,m,2.356653929,1.722419262,2.701599503,0.06411979347,4.024343967,3.782662153,4.865200882,0.2676463127,9.299318314,4.028088093,4.302896385,0.2472981513
ic_mismatch,celebrated,0,The man celebrated the woman because she,-72,0,f,3.666755915,1.664268613,3.442778482,0.8713021874,6.264547825,4.571193695,5.779254704,0.4837015569,11.45074844,5.780618191,5.07986433,0.3871913254
ic_mismatch,celebrated,0,The woman celebrated the man because he,-72,0,m,3.031153679,1.493840098,2.735202489,0.9224861264,5.186625957,4.316697121,4.800208988,0.5692712069,9.526161194,5.41827774,4.306094599,0.5274794698
ic_mismatch,celebrated,0,The woman celebrated the man because she,-72,1,f,3.585101366,1.856739998,3.012887611,0.02824482135,4.10323143,3.558146954,5.298529644,0.1919540316,11.26594067,3.870684147,4.657876482,0.1343099326
ic_mismatch,censured,0,The man censured the woman because he,-58,1,m,2.359643459,1.822038174,2.619653311,0.05303995684,4.952718258,3.728903055,4.686641159,0.203557983,9.431883812,4.140494823,4.27270503,0.2224315554
ic_mismatch,censured,0,The man censured the woman because she,-58,0,f,3.004359961,1.360638976,3.480986834,0.8841435313,5.805947304,2.669060946,5.696871414,0.5392487049,11.52113152,5.596363068,5.209441586,0.3583096266
ic_mismatch,censured,0,The woman censured the man because he,-58,0,m,1.933982372,1.627918959,2.612092094,0.9071926475,4.505859375,2.930042982,4.592119865,0.5933246017,9.393527031,5.391673088,4.284587727,0.5285010338
ic_mismatch,censured,0,The woman censured the man because she,-58,1,f,4.658564568,1.640329242,3.139420557,0.03210913762,6.628160954,3.917428255,5.311434927,0.1600697339,11.30159187,4.403152943,4.907433739,0.1229438707
ic_mismatch,charmed,0,The man charmed the woman because he,81,1,m,2.221014023,0.9839029908,2.839863329,0.4841918349,3.33500576,4.034564495,4.92729248,0.368606627,9.510420799,3.738577843,4.508378725,0.4765157998
ic_mismatch,charmed,0,The man charmed the woman because she,81,0,f,3.065550804,2.097287178,3.364429579,0.3696815073,4.02865839,3.010112047,5.655967789,0.3831510246,11.52792645,4.500246525,5.122678642,0.1427053958
ic_mismatch,charmed,0,The woman charmed the man because he,81,0,m,2.113733768,2.479542017,2.795791545,0.3874916136,3.358036995,3.11250639,4.75940588,0.3474969268,9.505401611,4.817042828,4.443294592,0.1303308904
ic_mismatch,charmed,0,The woman charmed the man because she,81,1,f,3.372491121,1.276933432,2.942510452,0.4625943899,3.63022089,4.160400867,5.169412298,0.4072787166,11.30911446,4.11323452,4.723586721,0.5165172815
ic_mismatch,chased,0,The man chased the woman because he,-33,1,m,2.18397212,1.006488562,2.719347601,0.1193014458,3.391222239,3.525941849,4.83299614,0.1811306477,9.451207161,3.48812294,4.41690136,0.3077508807
ic_mismatch,chased,0,The man chased the woman because she,-33,0,f,3.334216595,1.853914499,3.568703833,0.7436130643,4.202812672,3.555725098,5.83421051,0.5026189089,11.51401138,3.905936241,5.315941467,0.2399647981
ic_mismatch,chased,0,The woman chased the man because he,-33,0,m,2.182811737,1.831269026,2.712571135,0.8653496504,3.455517054,3.57509613,4.701856804,0.5787736773,9.427650452,3.959424496,4.442801523,0.45116359
ic_mismatch,chased,0,The woman chased the man because she,-33,1,f,3.662316799,0.9475286007,3.149362774,0.0376393646,3.933439016,4.096583366,5.345107307,0.1190953627,11.2999649,3.75044775,4.941655025,0.1435271055
ic_mismatch,cheated,0,The man cheated the woman because he,63,1,m,2.467233896,1.027646065,2.596398263,0.3232446909,3.824021816,3.717304707,4.52371542,0.2362494022,9.308499336,3.839319229,4.335956984,0.3794032335
ic_mismatch,cheated,0,The man cheated the woman because she,63,0,f,3.244525194,2.626394033,3.480800772,0.4149111509,4.08755827,3.018120766,5.591187325,0.3964394629,11.49405289,5.531420231,5.310946617,0.1997105926
ic_mismatch,cheated,0,The woman cheated the man because he,63,0,m,2.439515114,2.721124649,2.624854946,0.4652690887,4.183360577,3.449669838,4.478980722,0.3787405789,9.403589249,5.675950527,4.339140692,0.3298897445
ic_mismatch,cheated,0,The woman cheated the man because she,63,1,f,3.828840494,0.9739694595,2.989227538,0.3126008511,3.529856682,3.561609983,5.070451689,0.2540678978,11.18742752,4.367410183,4.820750637,0.2214730531
ic_mismatch,cheered,0,The man cheered the woman because he,-48,1,m,2.523886919,1.59084177,2.511556215,0.1592448354,5.619225025,3.705065489,4.435583029,0.1919356138,9.365635872,3.828212023,4.223171616,0.2423834652
ic_mismatch,cheered,0,The man cheered the woman because she,-48,0,f,3.203243256,1.789946795,3.354941053,0.6811590195,6.607141495,3.252327442,5.43492012,0.531114459,11.46684647,4.81859684,5.134951286,0.3318048418
ic_mismatch,cheered,0,The woman cheered the man because he,-48,0,m,2.200299263,2.226815224,2.498553629,0.8053659797,5.4179039,3.452002764,4.358555412,0.5925016999,9.43538475,4.833202839,4.212847948,0.4641937613
ic_mismatch,cheered,0,The woman cheered the man because she,-48,1,f,3.889992952,1.389984727,2.897863407,0.06435770541,7.106276512,3.563852072,4.968485804,0.1456563324,11.2662077,4.067573547,4.703183241,0.1358088702
ic_mismatch,cherished,0,The man cherished the woman because he,-53,1,m,3.007559299,1.656986117,2.76552259,0.02904746495,3.403788805,3.11531496,4.990327768,0.2965255678,9.007230759,3.085456848,4.271062307,0.1636102796
ic_mismatch,cherished,0,The man cherished the woman because she,-53,0,f,3.522707939,1.621546626,3.483400278,0.9406610131,4.960306168,4.278962135,5.885860348,0.5479971766,11.09320068,4.932721138,5.080854836,0.5067571402
ic_mismatch,cherished,0,The woman cherished the man because he,-53,0,m,3.17138505,1.331174016,2.740144677,0.9538286328,3.960243464,4.088514805,4.77470005,0.4774431884,9.079797745,4.757320881,4.23439929,0.536216855
ic_mismatch,cherished,0,The woman cherished the man because she,-53,1,f,4.209612846,2.087154627,3.053596926,0.02110620774,4.015066147,3.209636688,5.324562616,0.3856623769,10.75151348,3.410305977,4.677114735,0.1704203188
