exp,item,sent,hasIC,num,isHIGH,model,lstm_surp
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_21,3.878516912
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_22,5.209620953
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_23,4.55782032
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_24,5.823796272
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_25,4.096478462
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_3,4.192837715
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_4,3.631260157
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_5,5.992537498
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_6,4.624367237
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_7,3.920466185
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_8,6.163644314
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,LSTM_9,3.750391245
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_1,2.753868341
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_10,3.710898161
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_11,3.222899199
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_12,5.603383064
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_13,3.036213398
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_14,2.99282527
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_15,4.805418968
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_16,2.584999084
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_17,2.936263561
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_18,2.678496122
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_19,5.658237457
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_2,2.64650178
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_20,2.441384315
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_21,2.253828764
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_22,2.757797718
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_23,2.966476202
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_24,2.976506948
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_25,3.392410517
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_3,3.102791548
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_4,2.942094088
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_5,3.005693674
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_6,3.224717379
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_7,2.922444105
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_8,4.457680225
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,LSTM_9,2.940094709
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_1,3.419895649
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_10,3.852674484
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_11,3.615632534
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_12,3.356377125
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_13,5.467758179
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_14,3.913733482
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_15,5.05398035
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_16,4.455714703
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_17,4.47602272
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_18,3.603790522
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_19,3.472023964
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_2,5.120731354
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_20,3.446859121
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_21,4.203511715
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_22,4.889590263
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_23,3.994833231
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_24,3.502766848
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_25,4.209015846
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_3,4.272262096
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_4,4.274250984
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_5,3.486147165
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_6,4.281084538
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_7,5.289878845
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_8,3.360530615
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,LSTM_9,4.401810646
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_1,5.922072411
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_10,4.591006279
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_11,5.348072529
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_12,5.274886608
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_13,8.618565559
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_14,5.875790119
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_15,5.665999413
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_16,7.100843906
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_17,5.158869743
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_18,6.483587742
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_19,5.126047611
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_2,8.16868782
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_20,6.11720705
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_21,6.022199631
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_22,6.827504635
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_23,5.423316956
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_24,7.371930599
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_25,5.301618576
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_3,4.473178387
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_4,5.335974216
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_5,6.132148743
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_6,4.951992989
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_7,6.283927441
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_8,4.670648575
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,LSTM_9,6.722361565
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_1,5.207575321
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_10,5.85759306
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_11,6.243824005
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_12,7.413309574
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_13,7.967719555
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_14,6.489212036
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_15,4.885055542
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_16,5.099130154
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_17,6.094573975
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_18,5.988924503
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_19,7.264723301
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_2,5.521377087
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_20,6.239069462
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_21,5.263727665
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_22,6.305388927
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_23,6.167311668
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_24,6.141609192
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_25,5.192893505
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_3,3.985433102
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_4,5.0782547
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_5,6.708696365
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_6,5.146425724
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_7,6.047392845
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_8,6.205116272
reading,3,The woman assisted the maid of the executives who was,1,sg,1,LSTM_9,5.413528919
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_1,4.171197414
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_10,3.947573185
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_11,2.498654127
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_12,6.202667236
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_13,4.093108177
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_14,3.70386219
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_15,5.660300255
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_16,2.766760826
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_17,3.439096451
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_18,2.610944748
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_19,5.443780899
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_2,2.941957235
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_20,3.578982592
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_21,3.234428167
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_22,3.0189569
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_23,3.71391058
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_24,3.199877501
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_25,4.007400036
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_3,2.921345949
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_4,3.885136604
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_5,5.459694862
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_6,4.721525192
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_7,3.144215822
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_8,3.471275806
reading,3,The woman assisted the maids of the executive who was,1,sg,0,LSTM_9,4.097864151
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_1,3.115217686
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_10,4.070312023
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_11,3.476628542
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_12,3.012778282
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_13,3.522122145
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_14,3.735355616
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_15,3.544357538
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_16,3.24145484
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_17,3.351354361
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_18,3.049869776
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_19,3.111927032
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_2,3.906930685
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_20,3.448088169
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_21,3.89794445
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_22,3.947511196
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_23,3.591717005
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_24,3.712564707
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_25,3.561017513
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_3,4.100936413
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_4,3.946011782
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_5,3.957210779
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_6,3.709140539
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_7,3.904836893
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_8,3.211761236
reading,3,The woman assisted the maid of the executives who were,1,pl,0,LSTM_9,4.249167919
reading,3,The woman assisted the maids of the executive who were,1,pl,1,LSTM_1,3.467859983
reading,3,The woman assisted the maids of the executive who were,1,pl,1,LSTM_10,5.42364645
reading,3,The woman assisted the maids of the executive who were,1,pl,1,LSTM_11,5.192052364
reading,3,The woman assisted the maids of the executive who were,1,pl,1,LSTM_12,3.959980726
reading,3,The woman assisted the maids of the executive who were,1,pl,1,LSTM_13,5.412210941
reading,3,The woman assisted the maids of the executive who were,1,pl,1,LSTM_14,4.634683132
reading,3,The woman assisted the maids of the executive who were,1,pl,1,LSTM_15,3.764374495
reading,3,The woman assisted the maids of the executive who were,1,pl,1,LSTM_16,5.039420605
