exp,verb,item,sent,bias,isHigh ,gender,score_bert,score_bert_base,score_bert_pro,score_roberta,score_roberta_base,score_roberta_pro
ic_mismatch,calmed down,0,The man calmed down the woman because she was there.,-79,0,f,0.3063894212245941,0.4766204059123993,0.3686257004737854,0.053793057799339294,0.062341947108507156,0.045522402971982956
ic_mismatch,calmed down,0,The woman calmed down the man because he was there.,-79,0,m,0.3866555094718933,0.6040204167366028,0.3835790455341339,0.039836108684539795,0.06577221304178238,0.039036449044942856
ic_mismatch,calmed down,0,The woman calmed down the man because she was there.,-79,1,f,0.29941004514694214,0.2208806872367859,0.1958707869052887,0.6314629912376404,0.7748239040374756,0.3013715445995331
ic_mismatch,captivated,0,The man captivated the woman because he was there.,78,1,m,0.8369093537330627,0.7314323782920837,0.6855390071868896,0.9783427119255066,0.9843708872795105,0.8630379438400269
ic_mismatch,captivated,0,The man captivated the woman because she was there.,78,0,f,0.07570799440145493,0.19305837154388428,0.15438173711299896,0.009786665439605713,0.005980945657938719,0.020617356523871422
ic_mismatch,captivated,0,The woman captivated the man because he was there.,78,0,m,0.03335173800587654,0.09722580015659332,0.04450364410877228,0.0018189175752922893,0.002441421616822481,0.008403828367590904
ic_mismatch,captivated,0,The woman captivated the man because she was there.,78,1,f,0.9107168912887573,0.8501866459846497,0.8493345379829407,0.9905883073806763,0.9896692633628845,0.8953707814216614
ic_mismatch,carried,0,The man carried the woman because he was there.,-92,1,m,0.3228278160095215,0.266887903213501,0.18147246539592743,0.4642474949359894,0.4385565519332886,0.265347421169281
ic_mismatch,carried,0,The man carried the woman because she was there.,-92,0,f,0.4412314295768738,0.5836616158485413,0.5301650762557983,0.38098108768463135,0.4571099877357483,0.315668523311615
ic_mismatch,carried,0,The woman carried the man because he was there.,-92,0,m,0.5011410713195801,0.6408424973487854,0.508627712726593,0.44753211736679077,0.5808519721031189,0.30696797370910645
ic_mismatch,carried,0,The woman carried the man because she was there.,-92,1,f,0.29285794496536255,0.22039826214313507,0.2028409093618393,0.40032440423965454,0.32105544209480286,0.273957759141922
ic_mismatch,castigated,0,The man castigated the woman because he was there.,-45,1,m,0.07416892051696777,0.03472103178501129,0.020912498235702515,0.3114132881164551,0.35189858078956604,0.3135668635368347
ic_mismatch,castigated,0,The man castigated the woman because she was there.,-45,0,f,0.8513997197151184,0.9305676817893982,0.9057539701461792,0.6381491422653198,0.6112145185470581,0.526899516582489
ic_mismatch,castigated,0,The woman castigated the man because he was there.,-45,0,m,0.8714346885681152,0.939781904220581,0.8644108176231384,0.6143527030944824,0.6332384347915649,0.479793518781662
ic_mismatch,castigated,0,The woman castigated the man because she was there.,-45,1,f,0.0535406619310379,0.02602570503950119,0.03145679458975792,0.32732558250427246,0.32529303431510925,0.3363024890422821
ic_mismatch,caught,0,The man caught the woman because he was there.,-44,1,m,0.21929877996444702,0.14771583676338196,0.11100787669420242,0.5480314493179321,0.5693842172622681,0.4129270613193512
ic_mismatch,caught,0,The man caught the woman because she was there.,-44,0,f,0.5939142107963562,0.7542511224746704,0.6898866891860962,0.3611539304256439,0.3747934103012085,0.29962486028671265
ic_mismatch,caught,0,The woman caught the man because he was there.,-44,0,m,0.6798081398010254,0.8098527789115906,0.6864045858383179,0.39806851744651794,0.4896518588066101,0.27209368348121643
ic_mismatch,caught,0,The woman caught the man because she was there.,-44,1,f,0.1631603240966797,0.11185696721076965,0.13078466057777405,0.4917665421962738,0.43221184611320496,0.3404325544834137
ic_mismatch,cautioned,0,The man cautioned the woman because he was there.,-36,1,m,0.1970260739326477,0.12022197246551514,0.06755916029214859,0.6173712015151978,0.6553573608398438,0.3896978199481964
ic_mismatch,cautioned,0,The man cautioned the woman because she was there.,-36,0,f,0.6408012509346008,0.7641427516937256,0.6224467754364014,0.1805792897939682,0.19814430177211761,0.12598203122615814
ic_mismatch,cautioned,0,The woman cautioned the man because he was there.,-36,0,m,0.7037710547447205,0.8239969611167908,0.6125559210777283,0.13247491419315338,0.15521134436130524,0.06145407259464264
ic_mismatch,cautioned,0,The woman cautioned the man because she was there.,-36,1,f,0.13421064615249634,0.07797374576330185,0.07423192262649536,0.6273378133773804,0.6334183812141418,0.37526750564575195
ic_mismatch,celebrated,0,The man celebrated the woman because he was there.,-72,1,m,0.06411979347467422,0.027926288545131683,0.011913944035768509,0.12433409690856934,0.13186460733413696,0.12907861173152924
ic_mismatch,celebrated,0,The man celebrated the woman because she was there.,-72,0,f,0.8713021874427795,0.9403965473175049,0.9237520694732666,0.8428513407707214,0.8510430455207825,0.744269609451294
ic_mismatch,celebrated,0,The woman celebrated the man because he was there.,-72,0,m,0.9224861264228821,0.9641947150230408,0.928106427192688,0.8585439324378967,0.9303224682807922,0.8020643591880798
ic_mismatch,celebrated,0,The woman celebrated the man because she was there.,-72,1,f,0.02824482135474682,0.01210482232272625,0.00778494356200099,0.10464922338724136,0.05546048656105995,0.07069743424654007
ic_mismatch,censured,0,The man censured the woman because he was there.,-58,1,m,0.05303995683789253,0.02175440639257431,0.014364915899932384,0.2158161997795105,0.2316686064004898,0.2185051441192627
ic_mismatch,censured,0,The man censured the woman because she was there.,-58,0,f,0.8841435313224792,0.9544669985771179,0.9351161122322083,0.727107584476471,0.7370070219039917,0.6042062640190125
ic_mismatch,censured,0,The woman censured the man because he was there.,-58,0,m,0.9071926474571228,0.9632261991500854,0.9175479412078857,0.6443328261375427,0.7406384348869324,0.5403988361358643
ic_mismatch,censured,0,The woman censured the man because she was there.,-58,1,f,0.03210913762450218,0.012592465616762638,0.013800684362649918,0.2772398889064789,0.2175963968038559,0.23607242107391357
ic_mismatch,charmed,0,The man charmed the woman because he was there.,81,1,m,0.4841918349266052,0.3008679747581482,0.24515193700790405,0.7210202813148499,0.8053799271583557,0.5767901539802551
ic_mismatch,charmed,0,The man charmed the woman because she was there.,81,0,f,0.3696815073490143,0.6096886396408081,0.5837695598602295,0.22148485481739044,0.15953192114830017,0.21656690537929535
ic_mismatch,charmed,0,The woman charmed the man because he was there.,81,0,m,0.3874916136264801,0.6420844793319702,0.5306006669998169,0.05342226102948189,0.03915991634130478,0.12302639335393906
ic_mismatch,charmed,0,The woman charmed the man because she was there.,81,1,f,0.4625943899154663,0.26606541872024536,0.27499622106552124,0.9143490791320801,0.9409186840057373,0.6842713952064514
ic_mismatch,chased,0,The man chased the woman because he was there.,-33,1,m,0.1193014457821846,0.040081776678562164,0.019662588834762573,0.38289740681648254,0.4066092073917389,0.2511730492115021
ic_mismatch,chased,0,The man chased the woman because she was there.,-33,0,f,0.743613064289093,0.9064828753471375,0.8487178087234497,0.4914437234401703,0.4850064218044281,0.2914397418498993
ic_mismatch,chased,0,The woman chased the man because he was there.,-33,0,m,0.8653496503829956,0.938316822052002,0.8224167227745056,0.5004056692123413,0.5657264590263367,0.2467443197965622
ic_mismatch,chased,0,The woman chased the man because she was there.,-33,1,f,0.03763936460018158,0.014972254633903503,0.013821367174386978,0.3519752621650696,0.29612207412719727,0.21940933167934418
ic_mismatch,cheated,0,The man cheated the woman because he was there.,63,1,m,0.32324469089508057,0.2963174283504486,0.22236831486225128,0.5388892889022827,0.6254610419273376,0.33303138613700867
ic_mismatch,cheated,0,The man cheated the woman because she was there.,63,0,f,0.414911150932312,0.5614420175552368,0.5020838975906372,0.2432427555322647,0.2488880306482315,0.1390836387872696
ic_mismatch,cheated,0,The woman cheated the man because he was there.,63,0,m,0.4652690887451172,0.660045325756073,0.4764803946018219,0.4587464928627014,0.45553115010261536,0.25252655148506165
ic_mismatch,cheated,0,The woman cheated the man because she was there.,63,1,f,0.31260085105895996,0.21166831254959106,0.22260209918022156,0.3253570795059204,0.4134531021118164,0.20460347831249237
ic_mismatch,cheered,0,The man cheered the woman because he was there.,-48,1,m,0.1592448353767395,0.08947338908910751,0.05227000266313553,0.3294995129108429,0.36985132098197937,0.2644732594490051
ic_mismatch,cheered,0,The man cheered the woman because she was there.,-48,0,f,0.6811590194702148,0.8338003754615784,0.7949094772338867,0.5960323810577393,0.587654173374176,0.48102763295173645
ic_mismatch,cheered,0,The woman cheered the man because he was there.,-48,0,m,0.8053659796714783,0.9174607396125793,0.8280911445617676,0.5671082735061646,0.6142638921737671,0.416599839925766
ic_mismatch,cheered,0,The woman cheered the man because she was there.,-48,1,f,0.0643577054142952,0.025289587676525116,0.021350538358092308,0.3599359393119812,0.34101858735084534,0.31589439511299133
ic_mismatch,cherished,0,The man cherished the woman because he was there.,-53,1,m,0.029047464951872826,0.016249913722276688,0.006410075351595879,0.03791731968522072,0.04297458752989769,0.04011061415076256
ic_mismatch,cherished,0,The man cherished the woman because she was there.,-53,0,f,0.9406610131263733,0.9630638957023621,0.9531225562095642,0.9371520280838013,0.9358915090560913,0.8229838609695435
ic_mismatch,cherished,0,The woman cherished the man because he was there.,-53,0,m,0.9538286328315735,0.9709734916687012,0.9532099366188049,0.9380602240562439,0.9673312902450562,0.8634495735168457
ic_mismatch,cherished,0,The woman cherished the man because she was there.,-53,1,f,0.021106207743287086,0.013024733401834965,0.007778358645737171,0.04316512867808342,0.021893087774515152,0.029311778023838997
ic_mismatch,chilled,0,The man chilled the woman because he was there.,31,1,m,0.48687222599983215,0.42526015639305115,0.3597742021083832,0.543300211429596,0.5223630666732788,0.3140227794647217
ic_mismatch,chilled,0,The man chilled the woman because she was there.,31,0,f,0.2656610310077667,0.4000958502292633,0.3209956884384155,0.3283061385154724,0.3825584352016449,0.32520192861557007
ic_mismatch,chilled,0,The woman chilled the man because he was there.,31,0,m,0.3585432767868042,0.5555652379989624,0.36266809701919556,0.21927519142627716,0.41618576645851135,0.2433219999074936
ic_mismatch,chilled,0,The woman chilled the man because she was there.,31,1,f,0.42084425687789917,0.2850865125656128,0.32731571793556213,0.6671720743179321,0.4924468696117401,0.3701314926147461
ic_mismatch,comforted,0,The man comforted the woman because he was there.,-77,1,m,0.2308805137872696,0.16023914515972137,0.12731817364692688,0.8068632483482361,0.8723133206367493,0.5437883734703064
ic_mismatch,comforted,0,The man comforted the woman because she was there.,-77,0,f,0.6152552366256714,0.7430654764175415,0.6319671273231506,0.07877698540687561,0.07456265389919281,0.07596231251955032
ic_mismatch,comforted,0,The woman comforted the man because he was there.,-77,0,m,0.6452760696411133,0.7913627624511719,0.6046274304389954,0.046922557055950165,0.05854443088173866,0.04586160555481911
ic_mismatch,comforted,0,The woman comforted the man because she was there.,-77,1,f,0.16897642612457275,0.10122847557067871,0.1060030460357666,0.8603970408439636,0.8893722295761108,0.6236116290092468
ic_mismatch,commended,0,The man commended the woman because he was there.,-82,1,m,0.1999509185552597,0.1454007625579834,0.060482826083898544,0.042357005178928375,0.09618443250656128,0.08737637102603912
ic_mismatch,commended,0,The man commended the woman because she was there.,-82,0,f,0.676371693611145,0.7829281091690063,0.8283867835998535,0.9443548917770386,0.89289790391922,0.8123170137405396
ic_mismatch,commended,0,The woman commended the man because he was there.,-82,0,m,0.8336595892906189,0.9217552542686462,0.8775565028190613,0.838167130947113,0.8296654224395752,0.684059739112854
ic_mismatch,commended,0,The woman commended the man because she was there.,-82,1,f,0.07417971640825272,0.03303580731153488,0.02402355894446373,0.14312134683132172,0.15679873526096344,0.1875838339328766
ic_mismatch,compensated,0,The man compensated the woman because he was there.,16,1,m,0.23857779800891876,0.21142737567424774,0.11921152472496033,0.33400851488113403,0.3041476011276245,0.23600348830223083
ic_mismatch,compensated,0,The man compensated the woman because she was there.,16,0,f,0.5715084075927734,0.68889981508255,0.7139334082603455,0.6248878240585327,0.6809949278831482,0.6375972628593445
ic_mismatch,compensated,0,The woman compensated the man because he was there.,16,0,m,0.7264978289604187,0.8455899953842163,0.7662069201469421,0.4789941906929016,0.6025221943855286,0.5323255062103271
ic_mismatch,compensated,0,The woman compensated the man because she was there.,16,1,f,0.12839773297309875,0.08468024432659149,0.07272983342409134,0.4721332788467407,0.3777095377445221,0.2970844805240631
ic_mismatch,complemented,0,The man complemented the woman because he was there.,-56,1,m,0.25373679399490356,0.14541776478290558,0.06654572486877441,0.4484425187110901,0.4432710111141205,0.3554338216781616
ic_mismatch,complemented,0,The man complemented the woman because she was there.,-56,0,f,0.613165020942688,0.779574990272522,0.7750647068023682,0.4842950403690338,0.5326755046844482,0.43999183177948
ic_mismatch,complemented,0,The woman complemented the man because he was there.,-56,0,m,0.5539414882659912,0.7469847202301025,0.6400183439254761,0.4951828718185425,0.5668705701828003,0.33258429169654846
ic_mismatch,complemented,0,The woman complemented the man because she was there.,-56,1,f,0.3083748519420624,0.17739447951316833,0.1664562076330185,0.4280908405780792,0.4053513705730438,0.422287255525589
