exp,verb,item,sent,bias,isHigh ,gender,tf_layer_0_HIGH_SIM,tf_layer_0_LOW_SIM,tf_layer_1_HIGH_SIM,tf_layer_1_LOW_SIM,tf_layer_2_HIGH_SIM,tf_layer_2_LOW_SIM,tf_layer_3_HIGH_SIM,tf_layer_3_LOW_SIM,tf_layer_4_HIGH_SIM,tf_layer_4_LOW_SIM,tf_layer_5_HIGH_SIM,tf_layer_5_LOW_SIM,tf_layer_6_HIGH_SIM,tf_layer_6_LOW_SIM,tf_layer_7_HIGH_SIM,tf_layer_7_LOW_SIM,tf_layer_8_HIGH_SIM,tf_layer_8_LOW_SIM,tf_layer_9_HIGH_SIM,tf_layer_9_LOW_SIM,tf_layer_10_HIGH_SIM,tf_layer_10_LOW_SIM,tf_layer_11_HIGH_SIM,tf_layer_11_LOW_SIM,tf_layer_12_HIGH_SIM,tf_layer_12_LOW_SIM,tf_layer_13_HIGH_SIM,tf_layer_13_LOW_SIM,tf_layer_14_HIGH_SIM,tf_layer_14_LOW_SIM,tf_layer_15_HIGH_SIM,tf_layer_15_LOW_SIM,tf_layer_16_HIGH_SIM,tf_layer_16_LOW_SIM,tf_layer_17_HIGH_SIM,tf_layer_17_LOW_SIM
ic_match,astonished,0,The man astonished the boy because he,51,0,m,0.2402740744,0.1899874683,0.2667472508,0.2153337963,0.2693227353,0.2264801443,0.2896211582,0.2380570236,0.2461138808,0.2058224564,0.2627046089,0.2034841742,0.2454273638,0.1974056215,0.250072778,0.2075741538,0.2598007127,0.2256366637,0.2334177378,0.2332885412,0.2598673892,0.2726711053,0.3636675675,0.3753097233,0.463297657,0.4882041928,0.4340465957,0.5268373305,0.424479248,0.4439385599,0.3942814919,0.4124257781,0.5283140956,0.5209537083,0.4061274084,0.4252245138
ic_match,astonished,0,The boy astonished the man because he,51,0,m,0.1902010109,0.2402835109,0.2165721736,0.2705518167,0.2279287603,0.2756805012,0.239313423,0.2957578723,0.2070230073,0.2514312123,0.203091654,0.2704156309,0.1965072683,0.2503077867,0.2056261587,0.2567638048,0.2297498084,0.2767764828,0.2283325403,0.2712748876,0.2721255408,0.3317416526,0.4223998351,0.4147879884,0.5301232936,0.5539097567,0.4913159255,0.5611095369,0.446447778,0.4441030156,0.4268457194,0.4121219039,0.5354957737,0.4974971345,0.4517734187,0.4179974218
ic_match,astounded,0,The man astounded the boy because he,62,0,m,0.2402740744,0.1899335356,0.2679913858,0.2124276883,0.270253057,0.2255522989,0.2901210111,0.2370902396,0.2457839286,0.2046428973,0.2623032395,0.2038052282,0.2455542637,0.197221689,0.2512737254,0.2087190425,0.2615249907,0.2294944609,0.2316327099,0.2439492438,0.273694939,0.3025947701,0.3582188386,0.4372369598,0.4493155706,0.4998088812,0.4236352666,0.5485226753,0.4090036186,0.4678188085,0.3874124183,0.444305506,0.5209976839,0.5454411816,0.3982441191,0.4441132417
ic_match,astounded,0,The boy astounded the man because he,62,0,m,0.1902010109,0.2402882256,0.2153893509,0.2658375342,0.2270704899,0.2713140178,0.2388289901,0.292242337,0.2060609885,0.2475597253,0.2023514368,0.269652085,0.19563416,0.2500789162,0.2046731002,0.2581394217,0.2290325036,0.2795031656,0.2289809709,0.274609743,0.2975582492,0.3433779513,0.4507862377,0.4589824867,0.5439741444,0.5727162652,0.5097460373,0.5988140753,0.4611414079,0.4872459787,0.4452398824,0.4533618359,0.5524797781,0.534291114,0.4739937105,0.4562895273
ic_match,attracted,0,The man attracted the boy because he,87,0,m,0.2399247354,0.1900329409,0.2681944624,0.2148230308,0.2711513997,0.2288210386,0.2915103998,0.2396621017,0.2462718664,0.2064605737,0.2637504193,0.2044135462,0.2499345101,0.1978183562,0.2562918455,0.2055716756,0.2635125744,0.2230836261,0.2327173175,0.2305829652,0.2397574205,0.2636280181,0.347444299,0.4033850985,0.4439768284,0.5194444206,0.4184503459,0.5795888012,0.3730516262,0.4732945459,0.3602716038,0.4514044643,0.5131425343,0.5857161106,0.3938319842,0.4997157199
ic_match,attracted,0,The boy attracted the man because he,87,0,m,0.1900584178,0.2399478028,0.2159603793,0.2732883878,0.2278901981,0.2752504771,0.2401864571,0.2949633148,0.2074130043,0.2502897064,0.2045863228,0.266588757,0.1987757604,0.2501341171,0.2071673042,0.2579599043,0.2369672768,0.2685653619,0.2388856325,0.2574275608,0.2732056827,0.2832319274,0.4140636891,0.4023110405,0.5102335835,0.5627359502,0.4958627612,0.6008594182,0.424726741,0.4932982717,0.4211223538,0.4543638309,0.5393983645,0.5573089266,0.4478867663,0.483360119
ic_match,avoided,0,The man avoided the boy because he,14,0,m,0.2400622947,0.1894934793,0.2662841681,0.2123911382,0.2700138065,0.2239434548,0.2907188275,0.2352121708,0.245366269,0.2038493659,0.262847987,0.2023523521,0.2486207947,0.196830242,0.2541749298,0.2028603163,0.2592759624,0.2104857233,0.2141168192,0.197256739,0.2249112937,0.2464089054,0.2906701235,0.393984318,0.3851769148,0.4829682563,0.3671254724,0.5972752448,0.3437503467,0.525085992,0.3206162993,0.5054209518,0.4975827269,0.6356870621,0.3531607647,0.5424722043
ic_match,avoided,0,The boy avoided the man because he,14,0,m,0.1901174739,0.2399420522,0.2146087641,0.2664288069,0.2268655353,0.2744899927,0.239404336,0.2957777097,0.206808214,0.2511478801,0.2037713798,0.2687143505,0.19838323,0.2503638688,0.2067623123,0.2548681201,0.2271646648,0.265313942,0.2153304682,0.2465916926,0.2458894094,0.2918234326,0.3606402171,0.4141058929,0.4562470366,0.5173423955,0.4267334516,0.5858884367,0.3951765593,0.5185172227,0.381511482,0.5019438115,0.5169116303,0.6195745101,0.4055642654,0.546627669
ic_match,baffled,0,The man baffled the boy because he,56,0,m,0.2401968125,0.1898304535,0.2664377327,0.2118828992,0.2689506005,0.2247507189,0.2897806503,0.2373832362,0.2452085902,0.2050521312,0.2622653699,0.2037364079,0.2461128409,0.1973858835,0.2518951847,0.2062269966,0.2617899538,0.2215517702,0.2287950956,0.2209110232,0.2587595156,0.2562296418,0.3537572361,0.4011038582,0.4534698003,0.5216789376,0.4262361195,0.5718797516,0.4032220923,0.4822024217,0.3798689812,0.4532750915,0.5171928877,0.5564751641,0.3843109165,0.4479662795
ic_match,baffled,0,The boy baffled the man because he,56,0,m,0.1901394505,0.2402085736,0.2150813426,0.2696430512,0.2267730736,0.275977173,0.2390994196,0.2961092242,0.2066040212,0.252009649,0.203072053,0.2707693283,0.1965607496,0.2519307734,0.2053083506,0.2594851002,0.2271296415,0.2790123803,0.2216248498,0.2661542754,0.264856733,0.3200277869,0.4237395327,0.4287870361,0.530961448,0.5662347364,0.5016726028,0.5870370815,0.4591427008,0.4624675599,0.4392808873,0.4255895429,0.5514447794,0.5226508675,0.4573202864,0.4296328979
ic_match,banished,0,The man banished the boy because he,-56,0,m,0.2403056537,0.1898254937,0.2666304047,0.2151549238,0.2691371816,0.2279864179,0.2898591568,0.2377119555,0.2436638813,0.2049734657,0.2615701208,0.2023718811,0.2481235839,0.1961152581,0.25374526,0.2024694917,0.2595193775,0.2188477528,0.2202743189,0.2137170244,0.2327726208,0.2453468578,0.3184787734,0.401979957,0.4094625874,0.4480019217,0.395113675,0.5138408993,0.369862022,0.4076085931,0.34517019,0.3773593124,0.4962500871,0.5040218621,0.3691608254,0.3970030007
ic_match,banished,0,The boy banished the man because he,-56,0,m,0.190210181,0.2404270209,0.2149827377,0.269654176,0.2272953764,0.2745387369,0.239305965,0.297064582,0.2063159847,0.2516282284,0.2034443484,0.2726324305,0.1972115038,0.2527009584,0.2028244203,0.2586826277,0.2285465011,0.2714219558,0.2234676352,0.2580058857,0.2682795615,0.2968444158,0.4102912893,0.4587195514,0.5010679128,0.5389955485,0.4609866701,0.5615490022,0.4173458529,0.4588541479,0.3978996709,0.417659417,0.5182794765,0.5206260765,0.4261510429,0.4528891196
ic_match,battled,0,The man battled the boy because he,47,0,m,0.239861917,0.1902209225,0.2660855279,0.2106917796,0.2691598789,0.2256657213,0.2898178585,0.2375079379,0.2448312965,0.2055222514,0.2619173362,0.2040514569,0.2480149049,0.1967088376,0.2589495212,0.2103430436,0.2676500325,0.2252713575,0.2250231339,0.2085164055,0.242172871,0.2398785185,0.3137259872,0.3319663286,0.4211905646,0.4628931328,0.3992578527,0.509123367,0.3644141114,0.4109927178,0.3436949548,0.3910698895,0.5025712978,0.515736749,0.3871227839,0.4350275422
ic_match,battled,0,The boy battled the man because he,47,0,m,0.1901392174,0.23992251,0.2131526922,0.2644297513,0.2262276915,0.2703073877,0.2388807579,0.2929126312,0.2067947838,0.2476749308,0.2032837315,0.2670777381,0.1970380778,0.2481884642,0.2103095254,0.2593942143,0.2384127784,0.2672590667,0.2329399595,0.2423545851,0.267957468,0.28581612,0.3898605058,0.3656572794,0.5082812753,0.4807565403,0.4652239441,0.5295408357,0.4048523981,0.427386368,0.3943598415,0.4032011374,0.5215546899,0.5235235889,0.4347210842,0.4575166491
ic_match,believed,0,The man believed the boy because he,-54,0,m,0.2402509639,0.1899153701,0.2689751101,0.2163654572,0.2731438809,0.230021322,0.2931937369,0.2418391759,0.247182591,0.2094610957,0.2644837304,0.210047584,0.2498650403,0.204188648,0.2530085011,0.212270104,0.2627055384,0.2341513554,0.2243567473,0.2479328808,0.2575005445,0.3495035059,0.3664470183,0.4887448385,0.4585054657,0.5882196919,0.4195338652,0.6386554223,0.3917565512,0.5851619998,0.3685917553,0.5513915058,0.5205760168,0.6588395844,0.3950520618,0.5865274721
ic_match,believed,0,The boy believed the man because he,-54,0,m,0.1901576018,0.2401227666,0.2175032761,0.2734851623,0.2290939592,0.2785319358,0.2410809172,0.299736334,0.207461109,0.2536637183,0.2051398797,0.2756393994,0.1984697923,0.2569414144,0.2046383121,0.263252601,0.231853762,0.2884171638,0.2306627702,0.2819113725,0.2855630181,0.3578934759,0.4329517642,0.5288795839,0.5332062927,0.6594088601,0.4926843297,0.713683166,0.4447380972,0.6607641876,0.4271386253,0.6383432602,0.5506008869,0.7288935174,0.4608362937,0.678689209
ic_match,betrayed,0,The man betrayed the boy because he,74,0,m,0.2401919427,0.1899854761,0.2645093998,0.2112995341,0.2683652983,0.2271536945,0.2900350144,0.2388607004,0.2448794462,0.2069451299,0.2621780696,0.2090443216,0.246245182,0.2021126809,0.251274637,0.2109512074,0.2512738024,0.2204280039,0.2107126075,0.2505492731,0.2439929413,0.3044230233,0.329435947,0.4698400203,0.440854465,0.5878969715,0.4125855128,0.645196701,0.3961010827,0.5673473643,0.375115546,0.552007962,0.5263933774,0.6717913281,0.4003225596,0.5692378399
ic_match,betrayed,0,The boy betrayed the man because he,74,0,m,0.190144247,0.2402625461,0.2133715914,0.2662219846,0.225678782,0.2706439873,0.2387322751,0.2930360552,0.2063046492,0.2473252673,0.2029166127,0.2723610737,0.1966546504,0.2528318347,0.2053868996,0.2585434193,0.2273665033,0.2635975659,0.2215412902,0.272368341,0.2674022235,0.332043491,0.3771346636,0.4933650929,0.48529078,0.6136312613,0.4131376705,0.6624331869,0.3710898325,0.5707880036,0.3557628634,0.5501466691,0.4897915409,0.6554295061,0.3805081295,0.5759830028
ic_match,bewildered,0,The man bewildered the boy because he,49,0,m,0.2402973195,0.1899820979,0.2679819948,0.2160327889,0.2696469843,0.2274852962,0.2903008011,0.239739609,0.2460448425,0.2074994272,0.2631335514,0.2050212981,0.248343047,0.1999980778,0.2554641123,0.2103499893,0.263684173,0.2292937249,0.2325811481,0.2496664386,0.2796214076,0.3133885785,0.3672025206,0.4877585069,0.4573495277,0.5691866143,0.4402347725,0.6226011011,0.4106703892,0.5412269338,0.3878610559,0.5066289263,0.5129761257,0.6166003643,0.3793089161,0.5332460297
ic_match,bewildered,0,The boy bewildered the man because he,49,0,m,0.1902062633,0.2403266617,0.2171133553,0.273363743,0.2280688473,0.2813522501,0.2398886579,0.3002111431,0.2073708098,0.2566778887,0.2037307944,0.2759136261,0.1978778718,0.2584936076,0.2069932169,0.2659865359,0.2315886588,0.2844676537,0.2325821088,0.2806380581,0.3067760215,0.3525066511,0.4716303771,0.5170443561,0.5634228615,0.6328180084,0.5378350113,0.6624795391,0.4916749945,0.5629533166,0.4763015017,0.5272010207,0.5702250705,0.6239044641,0.4806948957,0.5587156034
ic_match,blamed,0,The man blamed the boy because he,-30,0,m,0.2396652978,0.1897053356,0.2667787536,0.2140598747,0.2711397543,0.2276969851,0.2914052662,0.2384352805,0.2457443434,0.2076437798,0.2628401165,0.2075971446,0.2467017679,0.198128465,0.2459713328,0.202636844,0.2563591884,0.2209141419,0.2134478394,0.2346605441,0.2437731536,0.3176490091,0.3485812433,0.515900444,0.4497345121,0.5796842666,0.4301362519,0.6476270285,0.4101186746,0.5781620406,0.3822555789,0.5457825884,0.5254309947,0.6100304756,0.3999101037,0.5190831007
ic_match,blamed,0,The boy blamed the man because he,-30,0,m,0.1899613479,0.2395884349,0.2164666349,0.2672722724,0.2283038274,0.273250387,0.2405686012,0.2948397832,0.2077305763,0.2494798645,0.2039146392,0.2709596037,0.1963945676,0.2496507383,0.2009151058,0.250200759,0.228125785,0.2688202776,0.2265875772,0.2647837803,0.2831658926,0.3423570951,0.4211223509,0.5267782697,0.5257489664,0.6224240128,0.4811135731,0.6760233114,0.4406134315,0.6044712403,0.4225907727,0.5825187296,0.5469597891,0.6294603349,0.4570133818,0.5497468583
ic_match,blessed,0,The man blessed the boy because he,-21,0,m,0.2393784311,0.189462376,0.2670260469,0.2129484373,0.2694948246,0.2259281188,0.2902137134,0.2375748096,0.2454601834,0.2059215913,0.2632978586,0.2064846527,0.2500585331,0.2020180424,0.2558044299,0.2136976836,0.2644777629,0.2396252613,0.2246512648,0.2545965568,0.2791091676,0.3397733612,0.3896528194,0.5232951469,0.4934774517,0.5954583735,0.4862514523,0.6200829328,0.4466142754,0.5370539078,0.4238668291,0.5148465275,0.5489965744,0.6079383732,0.4374183352,0.514380954
ic_match,blessed,0,The boy blessed the man because he,-21,0,m,0.1898825596,0.2391927382,0.2137933741,0.2719355359,0.2266510354,0.2756968584,0.2389273564,0.2989929004,0.2066592435,0.2540084744,0.2040975717,0.2787336141,0.1987425127,0.2616081937,0.2078136095,0.2691943786,0.2356980293,0.2915883942,0.2335103916,0.2880664291,0.304856872,0.3749392853,0.4820841047,0.5437647936,0.5787731882,0.630507491,0.5397713356,0.6642188166,0.4828769867,0.6054981111,0.4738352081,0.5726422316,0.5842880927,0.6293880444,0.5046571986,0.5582338205
ic_match,bored,0,The man bored the boy because he,73,0,m,0.2402050054,0.1895911041,0.2663665402,0.2135177178,0.2691134916,0.2274632383,0.2904387052,0.2403727899,0.2456521019,0.2079037213,0.2627613048,0.2041326459,0.2476277274,0.1996675392,0.2520350026,0.2074209514,0.2609485225,0.2302392428,0.2252242995,0.2492216243,0.2638769957,0.3155520704,0.3182769911,0.5142618662,0.4299916283,0.5860039293,0.4207122126,0.637845794,0.3847152467,0.5299116554,0.3601904611,0.49194177,0.4819236865,0.5592445084,0.3566267146,0.4968441481
ic_match,bored,0,The boy bored the man because he,73,0,m,0.1902229157,0.2400242903,0.2143331705,0.2717893624,0.226739845,0.2772685044,0.2397946655,0.2988031983,0.2068807161,0.2545979393,0.2037637715,0.270416201,0.19816177,0.2524470665,0.2059383161,0.2601407335,0.2326073868,0.2776586869,0.2317703266,0.2736637426,0.2990700675,0.3348866772,0.4317312981,0.5161412086,0.5351066088,0.6235004261,0.5159875646,0.6496189602,0.4615538914,0.5344524181,0.4440869577,0.5006882968,0.5396685854,0.5742423455,0.4549021882,0.5282813531
ic_match,bothered,0,The man bothered the boy because he,59,0,m,0.2402740744,0.1900139962,0.265335335,0.2122951987,0.2690733116,0.2256824127,0.2896613189,0.2375528644,0.2447895289,0.2058991795,0.2624368217,0.206627544,0.2474180937,0.2002257997,0.257282057,0.2118528996,0.2647042895,0.2293856045,0.2253198768,0.2429288425,0.246494594,0.2754263435,0.3492644882,0.3960076022,0.4506502793,0.5216647103,0.4422647109,0.5862721073,0.4011581049,0.4851703007,0.3713683834,0.4298014873,0.4941618644,0.5214686427,0.376454886,0.4461274719
ic_match,bothered,0,The boy bothered the man because he,59,0,m,0.1902010109,0.2403153096,0.215403054,0.2661994017,0.2273603682,0.2723385404,0.2398718029,0.2937619427,0.207643713,0.2486404882,0.2045797975,0.2704550649,0.1985020176,0.2519647376,0.2098871866,0.262437228,0.2350990665,0.2766727901,0.2302141969,0.269668635,0.2846329712,0.3111619255,0.4451889719,0.4560817727,0.5466641471,0.5945664382,0.5389853651,0.6340286246,0.4841560587,0.5213908768,0.4590170448,0.454666218,0.5509754418,0.5284331555,0.4682738859,0.462715523
ic_match,called,0,The man called the boy because he,82,0,m,0.2400136124,0.190087922,0.2677592361,0.2132407136,0.2707134248,0.2279579906,0.2911674938,0.2395038512,0.2451980883,0.2075846694,0.26249191,0.2049660129,0.2492402458,0.1990305056,0.2605966984,0.2112408335,0.2694142148,0.2305137116,0.2305969888,0.2454182947,0.2475993432,0.3004711566,0.3509314066,0.4047112078,0.4627366241,0.5239944814,0.4311601246,0.5245822944,0.4056677986,0.4080191369,0.3797299867,0.3857162685,0.5208369603,0.5388239161,0.3957985392,0.4475139038
ic_match,called,0,The boy called the man because he,82,0,m,0.190101107,0.2399593646,0.2151949494,0.2681564781,0.2271709492,0.2719796799,0.2396798919,0.2942566991,0.2066634814,0.2473581871,0.2041687362,0.2652517372,0.1984127926,0.2486222941,0.2110868952,0.261217291,0.237701305,0.2764384534,0.236583378,0.2677211461,0.2789772675,0.3031302269,0.4325306338,0.4658442312,0.5356421342,0.5964595271,0.5119326988,0.632263722,0.4620870718,0.5195817764,0.4412383871,0.4971484652,0.5622388832,0.6163591271,0.4717640916,0.529300923
ic_match,calmed,0,The man calmed the boy because he,-53,0,m,0.2402481806,0.1900050914,0.268513904,0.21323258,0.2706542572,0.2269978947,0.2908787069,0.2384853635,0.2454248484,0.2062574982,0.2633700813,0.2067591369,0.2500259913,0.2007409213,0.2579620481,0.2120350794,0.2640374778,0.2317833688,0.221943331,0.2307219304,0.2515548711,0.2906908046,0.3089232691,0.5051584274,0.4241432035,0.5746023046,0.4003713619,0.6219897186,0.3589309922,0.5230669229,0.3398270203,0.491782037,0.4778770539,0.6010400828,0.3408774472,0.548281005
ic_match,calmed,0,The boy calmed the man because he,-53,0,m,0.1901940541,0.240258893,0.2151728297,0.2709135428,0.2271580067,0.2770866764,0.2395219152,0.2988450669,0.2069102293,0.2549815267,0.2042025999,0.274610066,0.198987939,0.2578373635,0.2114032053,0.2652344218,0.2374497831,0.2802894664,0.2314925461,0.258685664,0.2842297576,0.3255931729,0.4219914125,0.4964117354,0.5373080944,0.5760807443,0.4971847517,0.6143739886,0.4269403494,0.4963670722,0.4131155337,0.4402694369,0.5252329312,0.5657072077,0.4276214322,0.517025146
ic_match,calmed down,0,The man calmed down the boy because he,-79,0,m,0.2402187473,0.1899219469,0.2673894158,0.2131175892,0.269455918,0.2261615602,0.2901207377,0.2377970427,0.24480385,0.2052461176,0.2626803985,0.2051056669,0.2493713269,0.1987447042,0.2567309451,0.2095408739,0.263850173,0.230755608,0.2150998424,0.2196898071,0.2386518527,0.2680901799,0.2953413572,0.4779447571,0.4106756925,0.5521778551,0.3874183058,0.6214705142,0.3350465494,0.5060030488,0.3144700513,0.4671001421,0.4528733211,0.5820533722,0.3152372517,0.5104032378
ic_match,calmed down,0,The boy calmed down the man because he,-79,0,m,0.1901272204,0.2401791226,0.2145120519,0.2708356412,0.2268430373,0.2778430991,0.2390674125,0.2996498655,0.2064134329,0.2553577435,0.2036672614,0.2726723007,0.1981110731,0.2560863806,0.2103370409,0.2632937407,0.2366949926,0.2746643081,0.2236958554,0.2456272524,0.2672971011,0.295156621,0.3951919871,0.4571228781,0.5106706436,0.5465437579,0.4772399135,0.5920342497,0.4013895769,0.4685354824,0.3884373932,0.4198192763,0.4970115461,0.5314676958,0.3958397426,0.4701354661
ic_match,captivated,0,The man captivated the boy because he,78,0,m,0.2401179108,0.1898471406,0.2685586453,0.2128380658,0.2704833096,0.2253469339,0.2905061565,0.2375591225,0.2461485126,0.2052749017,0.2632206611,0.2054836818,0.2493487632,0.1995079833,0.2542736014,0.2091710183,0.2629244243,0.2291388518,0.2349224194,0.2303729347,0.2622739632,0.2726948604,0.3366118427,0.4833218124,0.428336863,0.5723908835,0.4223794458,0.6088476486,0.3688387247,0.5160827825,0.3512431494,0.4842815304,0.4814607355,0.5707742886,0.3673946492,0.5140904297
ic_match,captivated,0,The boy captivated the man because he,78,0,m,0.1901288195,0.240183952,0.214658977,0.2733769414,0.2268055286,0.2780493017,0.2387191077,0.2962390874,0.2066644081,0.253377652,0.203669144,0.2733316057,0.1980036238,0.256818441,0.2068924722,0.2621514001,0.2339479617,0.2782443892,0.2325160106,0.2685636124,0.284116584,0.3172055998,0.4252654563,0.4435072677,0.5246189242,0.5900634144,0.5090291215,0.6172390527,0.4442250436,0.5039350387,0.4376441897,0.4754447695,0.531221138,0.5630591941,0.4461230482,0.5086433242
ic_match,carried,0,The man carried the boy because he,-92,0,m,0.2398506648,0.1904051345,0.2674847723,0.2129954628,0.2708375197,0.2285961322,0.291934519,0.2402336428,0.2466175683,0.2076400196,0.2640303408,0.20647573,0.2510923554,0.2010848269,0.258242697,0.2131449558,0.2634884548,0.2321160897,0.2282637314,0.2310967432,0.2713948987,0.3126494385,0.3705554465,0.4559310503,0.4723721166,0.5647221777,0.4541081566,0.619586144,0.4244596201,0.5604507523,0.4059929309,0.5348765827,0.542854353,0.6236416262,0.4170308945,0.5086509052
ic_match,carried,0,The boy carried the man because he,-92,0,m,0.1900092137,0.2400283559,0.2147248198,0.26665337,0.2276114078,0.271842778,0.2404811197,0.2946313934,0.2078684599,0.2499127282,0.2055860226,0.2671092326,0.1997279633,0.2507469128,0.2118414373,0.2582431981,0.2382822794,0.2689471615,0.2374149179,0.2607220114,0.301435059,0.325948947,0.4499579631,0.4466416559,0.5571648445,0.5678462841,0.533255145,0.6282604508,0.4887289128,0.5632888637,0.4817325769,0.5368540746,0.5943881023,0.6209871578,0.5028893307,0.5303449575
