exp,item,sent,hasIC,num,isHIGH,LSTM_avg_layer_0_HIGH_SIM,LSTM_avg_layer_0_LOW_SIM,LSTM_avg_layer_1_HIGH_SIM,LSTM_avg_layer_1_LOW_SIM,LSTM_1_layer_0_HIGH_SIM,LSTM_1_layer_0_LOW_SIM,LSTM_10_layer_0_HIGH_SIM,LSTM_10_layer_0_LOW_SIM,LSTM_11_layer_0_HIGH_SIM,LSTM_11_layer_0_LOW_SIM,LSTM_12_layer_0_HIGH_SIM,LSTM_12_layer_0_LOW_SIM,LSTM_13_layer_0_HIGH_SIM,LSTM_13_layer_0_LOW_SIM,LSTM_14_layer_0_HIGH_SIM,LSTM_14_layer_0_LOW_SIM,LSTM_15_layer_0_HIGH_SIM,LSTM_15_layer_0_LOW_SIM,LSTM_16_layer_0_HIGH_SIM,LSTM_16_layer_0_LOW_SIM,LSTM_17_layer_0_HIGH_SIM,LSTM_17_layer_0_LOW_SIM,LSTM_18_layer_0_HIGH_SIM,LSTM_18_layer_0_LOW_SIM,LSTM_19_layer_0_HIGH_SIM,LSTM_19_layer_0_LOW_SIM,LSTM_2_layer_0_HIGH_SIM,LSTM_2_layer_0_LOW_SIM,LSTM_20_layer_0_HIGH_SIM,LSTM_20_layer_0_LOW_SIM,LSTM_21_layer_0_HIGH_SIM,LSTM_21_layer_0_LOW_SIM,LSTM_22_layer_0_HIGH_SIM,LSTM_22_layer_0_LOW_SIM,LSTM_23_layer_0_HIGH_SIM,LSTM_23_layer_0_LOW_SIM,LSTM_24_layer_0_HIGH_SIM,LSTM_24_layer_0_LOW_SIM,LSTM_25_layer_0_HIGH_SIM,LSTM_25_layer_0_LOW_SIM,LSTM_3_layer_0_HIGH_SIM,LSTM_3_layer_0_LOW_SIM,LSTM_4_layer_0_HIGH_SIM,LSTM_4_layer_0_LOW_SIM,LSTM_5_layer_0_HIGH_SIM,LSTM_5_layer_0_LOW_SIM,LSTM_6_layer_0_HIGH_SIM,LSTM_6_layer_0_LOW_SIM,LSTM_7_layer_0_HIGH_SIM,LSTM_7_layer_0_LOW_SIM,LSTM_8_layer_0_HIGH_SIM,LSTM_8_layer_0_LOW_SIM,LSTM_9_layer_0_HIGH_SIM,LSTM_9_layer_0_LOW_SIM,LSTM_1_layer_1_HIGH_SIM,LSTM_1_layer_1_LOW_SIM,LSTM_10_layer_1_HIGH_SIM,LSTM_10_layer_1_LOW_SIM,LSTM_11_layer_1_HIGH_SIM,LSTM_11_layer_1_LOW_SIM,LSTM_12_layer_1_HIGH_SIM,LSTM_12_layer_1_LOW_SIM,LSTM_13_layer_1_HIGH_SIM,LSTM_13_layer_1_LOW_SIM,LSTM_14_layer_1_HIGH_SIM,LSTM_14_layer_1_LOW_SIM,LSTM_15_layer_1_HIGH_SIM,LSTM_15_layer_1_LOW_SIM,LSTM_16_layer_1_HIGH_SIM,LSTM_16_layer_1_LOW_SIM,LSTM_17_layer_1_HIGH_SIM,LSTM_17_layer_1_LOW_SIM,LSTM_18_layer_1_HIGH_SIM,LSTM_18_layer_1_LOW_SIM,LSTM_19_layer_1_HIGH_SIM,LSTM_19_layer_1_LOW_SIM,LSTM_2_layer_1_HIGH_SIM,LSTM_2_layer_1_LOW_SIM,LSTM_20_layer_1_HIGH_SIM,LSTM_20_layer_1_LOW_SIM,LSTM_21_layer_1_HIGH_SIM,LSTM_21_layer_1_LOW_SIM,LSTM_22_layer_1_HIGH_SIM,LSTM_22_layer_1_LOW_SIM,LSTM_23_layer_1_HIGH_SIM,LSTM_23_layer_1_LOW_SIM,LSTM_24_layer_1_HIGH_SIM,LSTM_24_layer_1_LOW_SIM,LSTM_25_layer_1_HIGH_SIM,LSTM_25_layer_1_LOW_SIM,LSTM_3_layer_1_HIGH_SIM,LSTM_3_layer_1_LOW_SIM,LSTM_4_layer_1_HIGH_SIM,LSTM_4_layer_1_LOW_SIM,LSTM_5_layer_1_HIGH_SIM,LSTM_5_layer_1_LOW_SIM,LSTM_6_layer_1_HIGH_SIM,LSTM_6_layer_1_LOW_SIM,LSTM_7_layer_1_HIGH_SIM,LSTM_7_layer_1_LOW_SIM,LSTM_8_layer_1_HIGH_SIM,LSTM_8_layer_1_LOW_SIM,LSTM_9_layer_1_HIGH_SIM,LSTM_9_layer_1_LOW_SIM
reading,6,The man comforted the activist of the leaders who were,1,pl,0,0.006946464133,0.05358820795,0.1719826824,0.2462976316,-0.1040972027,0.05665432351,0.001056123543,0.000168928189,-0.05521811146,0.05515531824,-0.0003847704326,0.06528661898,0.1215045685,0.1495739404,0.05785950517,0.2225490361,-0.00104736772,0.1172013892,0.05200616074,0.1083472212,-7.21E-07,0.05399169007,-0.05200782984,-0.001351267447,0.001698098667,0.01413938842,-0.0003367997658,0.05121701342,0.0005007447954,0.0001629987023,-0.0005773497605,0.0006895585922,0.004669066571,0.0547444159,3.82E-05,4.59E-05,0.05234842655,0.06337463392,-6.11E-07,-0.0607674688,-0.0003989884284,0.0004886552695,0.001259982444,0.06120401503,-0.04832821038,0.001844938793,0.05522788178,0.05027634233,0.06535251344,0.1592562396,-0.0009673628894,0.06335896607,0.02350569317,0.05209241605,0.1675181779,0.2319501813,0.1487359699,0.1918504912,0.1514555327,0.2935915153,0.05629686744,0.1834124867,0.185099045,0.1641006081,0.06524285294,0.3002862632,0.207098053,0.192199878,0.1480545504,0.2376882655,0.1802514699,0.2159558017,0.25056146,0.3087755512,0.1687780533,0.2382734631,0.2604529059,0.3001070801,0.1328580779,0.1629990375,0.1953081108,0.2464031052,0.1508167557,0.2584053759,0.1990342059,0.2547868012,0.146113171,0.3234659104,0.1978448791,0.2638858741,0.172123299,0.2719541565,0.1811739775,0.2486097736,0.1866857395,0.2095673224,0.2155861201,0.2153625317,0.1996174685,0.3420340302,0.1408625629,0.2100490494,0.1919977539,0.2917262376
reading,6,The man comforted the activists of the leader who were,1,pl,1,0.05472296676,0.01406970042,0.2733962297,0.1780321696,0.04886977169,0.0007204578268,0.001537043433,-0.0003479754959,0.05042496845,-0.003798155812,-9.91E-05,0.071918195,0.06402475945,0.05324822094,0.1704995989,0.1116508478,0.1131933188,-0.0001216720155,0.1029551383,0.06110341089,0.05239064495,2.95E-05,-0.05087421397,-0.0003684605262,0.0009602400205,0.0007713375858,0.1028044725,-0.05323722615,0.001669005908,0.001733713638,0.04734753061,0.000185453328,0.06050732402,-0.001507075949,0.05670706665,-8.82E-06,0.104200362,0.06734487438,2.16E-10,-0.07263373922,0.00129783266,0.004673692798,0.004270181509,0.06457707853,-0.000174820165,-0.05110631445,0.1446613827,0.003367346858,0.1320982165,0.1013996846,0.05470858387,-0.002915401384,0.10409483,-0.004936473755,0.2029498468,0.2003337881,0.2543309498,0.1494966229,0.2419595275,0.2545856366,0.2328928338,0.1075933054,0.1801363748,0.1250413173,0.2533178931,0.1379530905,0.3047162933,0.1193125816,0.3274854349,0.1456286905,0.2676006115,0.1810244121,0.2488087189,0.1946363028,0.2502811669,0.07936367914,0.3196217023,0.2509584221,0.2530396322,0.1103551395,0.26597744,0.147937887,0.2776005889,0.2266742658,0.3290910468,0.2087569057,0.3402690414,0.3465421253,0.2695209958,0.2264662775,0.3146063707,0.1764861973,0.2476292399,0.1979151041,0.3433462105,0.1462230952,0.3291194575,0.1600459024,0.3039277671,0.2442006357,0.2464014489,0.1157597733,0.2302751499,0.1975130832
reading,6,The man greeted the activist of the leaders who was,0,sg,1,0.01191175782,0.02040228807,0.1780545618,0.2612172032,-0.1104409115,-0.000448986111,0.000757319489,0.000110257568,0.04605897988,-0.001645513894,0.0001494830709,-0.0007763287407,0.1273161599,0.155295919,0.05745305896,0.1059374772,-0.001629377699,-0.0006014139258,0.05145042367,0.05920394665,1.64E-06,1.48E-07,-0.05429184711,-0.002802532588,0.003814777561,0.01645078651,0.0004028026212,0.002726691044,8.50E-06,-2.10E-07,-0.0002032180896,-0.05119342908,0.005072389973,-0.00159902768,0.05226549187,-0.001666091178,0.05460022246,0.06230373445,-0.0001344342308,-0.06581644564,0.0007996660741,0.0008490770259,0.0002355807655,0.006480496827,-0.05176558111,0.0003222405194,0.001445347018,0.0539760376,0.07073825633,0.1085556132,-0.0004093851327,0.06474247524,0.04409860928,-0.0003477210599,0.1649727701,0.2449565396,0.164883086,0.204458558,0.1559063018,0.2983151762,0.07533942466,0.1963380867,0.1895604946,0.1765268576,0.1233205645,0.3125921222,0.2066292754,0.1347805481,0.1444540284,0.2791805273,0.2173827212,0.1957746956,0.2257709585,0.3135056778,0.1638627294,0.2396747769,0.2777472692,0.3270930195,0.1784560556,0.2378342081,0.1309830363,0.1984683376,0.1515737395,0.3028428774,0.2634337724,0.3163476941,0.1567383728,0.3956021917,0.2232566939,0.2773397664,0.1956493853,0.2721297555,0.174296721,0.2599828689,0.2090197311,0.2125194638,0.1282721444,0.2461945925,0.2169202314,0.3791476271,0.1870577791,0.2129671013,0.125876758,0.295857009
reading,6,The man greeted the activists of the leader who was,0,sg,0,0.03023461132,0.01341311432,0.2867632639,0.1991447109,0.0005881180497,-0.0007723313631,0.001195566988,-0.0002266272229,-0.0006311404106,0.0508239487,-6.44E-05,0.004144404155,0.09816664708,0.05322933159,0.05254969721,0.1086364995,-0.001418610829,-0.0001316778412,0.1036045144,0.002594656551,5.07E-06,-1.11E-05,-0.05469730209,-0.0008865481206,0.002066193345,0.002767311281,0.08059042853,0.001105610827,3.79E-05,0.06521771625,-0.0003131969317,2.81E-05,0.002016167151,-0.001981992871,0.05901309459,0.0003216959956,0.1028047592,0.06745475685,3.35E-05,-0.07937661554,0.001978982069,0.005634560592,0.004860257463,0.006797665382,-1.74E-05,-0.05439579961,0.1113834561,0.001421020391,0.07656193295,0.1097178379,0.05476537316,-0.0009712620992,0.06078578441,-0.005813314514,0.2095612724,0.2077645538,0.2779309435,0.1703833438,0.2473629992,0.230270472,0.2609003299,0.1337224034,0.2025629539,0.1690832823,0.2475047156,0.1939852147,0.2654597994,0.1336820289,0.3432049056,0.1579814745,0.3243821135,0.1850524686,0.2576372787,0.2015802521,0.2544791556,0.1242588146,0.3559893318,0.2729321052,0.3108736353,0.1223219668,0.1986433002,0.1649643691,0.2986990437,0.2466994834,0.3904504787,0.2489675044,0.3765918515,0.3801217241,0.2875492393,0.2502883511,0.2949644273,0.1796690979,0.2445469732,0.2259941362,0.3536315883,0.1707564001,0.3018912627,0.1768165493,0.3371467724,0.2995050658,0.2853422333,0.1138195203,0.2417749923,0.2179971889
reading,6,The man greeted the activist of the leaders who were,0,pl,0,0.009626481992,0.05344703222,0.1732850283,0.2516145535,-0.09961410953,0.05618086556,0.00116265776,0.0001692707132,-0.05546555222,0.05544667896,-0.0004059937854,0.06526356926,0.122995006,0.1509730133,0.0591698822,0.2225490278,-0.001039555855,0.1172100419,0.05184814675,0.1085815658,-0.0001046890369,0.05202444014,-0.05156925742,-0.001352765865,0.001763583345,0.01402820778,-0.0004528902,0.04951899116,0.000429722893,0.0001374004296,-0.0006099757025,0.0006371811474,0.004663847078,0.05474218026,0.04757148026,0.000476547349,0.05352582776,0.06310704194,-0.0001232662749,-0.06014579102,-0.0004550289364,0.0008483373806,0.0001817385842,0.05894836964,-0.04863873442,0.001860822564,0.05376313486,0.05012404017,0.06549234348,0.1592558478,-0.001228897537,0.06350384859,0.03780262979,0.05208707284,0.1614040809,0.233830376,0.1382216604,0.198194186,0.1795351177,0.2846109674,0.05178864171,0.1765578911,0.1851274421,0.1872700461,0.09923436952,0.3197852915,0.2031844782,0.1736054547,0.108202247,0.2363121899,0.2084931165,0.189107614,0.2233219315,0.3075240733,0.1435537168,0.2232872312,0.2533962277,0.304053395,0.163460692,0.2013002825,0.1421188116,0.232579604,0.1559198432,0.2853695846,0.2444044093,0.2761382862,0.1662895312,0.3384865712,0.2033648409,0.2613480387,0.2022968285,0.2881362542,0.1824891632,0.2697361146,0.2277917887,0.1971480873,0.1548790067,0.2220024777,0.1934447927,0.3545903089,0.1799877223,0.2216506241,0.1602152461,0.3077388876
reading,6,The man greeted the activists of the leader who were,0,pl,1,0.05841967859,0.0140512747,0.2817736162,0.1819279205,0.04862056893,0.0007202087325,0.001827335964,-0.0003463829945,0.05087520362,-0.003768627085,0.0001883598275,0.07191818845,0.06488506784,0.05120336891,0.170389257,0.111651905,0.1122724557,-8.40E-05,0.1040916914,0.06111038238,0.05112062599,0.0007519386648,-0.05079598741,-0.0003683570518,0.0009552084345,0.0007657340753,0.1367024034,-0.05280206298,0.001932033465,0.002069151359,0.04796215712,0.0001854780416,0.06017342498,-0.001822335829,0.1115045664,-9.20E-05,0.1005040964,0.06769502028,3.06E-05,-0.0725376251,0.001810465675,0.005630292877,0.003747967218,0.06446670954,5.56E-05,-0.05000874203,0.1524462881,0.003278866875,0.1284642586,0.09951708732,0.05470849317,-0.002915401773,0.1060198845,-0.004936924156,0.198056629,0.1883662726,0.2615934811,0.1496683501,0.2658179442,0.2164337212,0.2139980586,0.1046501145,0.2069198688,0.146754592,0.2690528029,0.1578247133,0.2887232561,0.09819901264,0.3104262129,0.1371327527,0.3203041103,0.1731155007,0.2242109638,0.189097968,0.2483636602,0.1018280683,0.33313966,0.2491269151,0.2804194457,0.1054467732,0.2295023038,0.1491408998,0.2982763912,0.2523217477,0.3643410231,0.2351005912,0.3516293561,0.3526465224,0.2738269601,0.2222155057,0.317100986,0.180279247,0.2631935205,0.2134951956,0.3895750187,0.1544867709,0.2892473486,0.1503136391,0.3263655189,0.2721436179,0.2796733143,0.1321634633,0.2405825705,0.2162460576
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,6.53E-05,0.01204765132,0.1991928302,0.3721284735,0.001367421409,-0.001800927079,0.0004880091025,0.002018020185,-0.005695555851,-0.004294348405,0.06324186687,0.0001146785345,-0.0001020776402,0.008082235295,0.1051725778,0.05057618955,-0.0003338916662,-0.002029771856,-0.04964747243,0.06325078809,-0.0001143151275,0.0009794379692,-0.0003164769564,-0.002750821316,0.002225168212,0.0005738461212,-0.0004139675108,0.003052843487,-0.0006427178733,0.0004953299295,0.001005994595,0.0004290011328,-0.004105348988,0.001357251906,0.0009023791877,-0.002266224899,0.00677987236,0.06969514061,4.12E-05,1.40E-05,-6.63E-05,0.0005808827809,0.00457353157,0.005191994405,0.0457457398,-0.0006839973318,0.002387953868,0.0488437412,-0.05362292297,0.003391006077,-0.05487842724,0.05539099451,-0.06235899568,0.0009800068601,0.2560160909,0.357414531,0.113411669,0.3071651224,0.2454078866,0.3344221464,0.1283414513,0.3602271678,0.1558138656,0.3502286942,0.1589376573,0.3379903854,0.1303215584,0.35344945,0.1450402003,0.4331399835,0.212722165,0.4551591847,0.2506098236,0.3684691825,0.2097729294,0.4267644894,0.2521937764,0.3807190748,0.1716678074,0.4002068953,0.1680751879,0.3381785921,0.1923952731,0.3370905928,0.2082532182,0.4122606872,0.2967768122,0.4678740112,0.2285549388,0.3219899767,0.1935559845,0.3491167216,0.2489579919,0.3203454557,0.1553557703,0.4457626612,0.1776230026,0.4051162441,0.2834973916,0.3498524199,0.2040275365,0.3039975102,0.1924907662,0.3862706579
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,0.002774184089,0.01918410972,0.2633962978,0.3086163827,0.0005061189809,-0.000624943852,0.001524434528,0.001545366481,-0.00125485746,-0.004911254982,0.06133884406,0.126463229,-0.0005629462204,0.08196265268,0.05511389536,0.05085280177,-0.001206159696,-0.003582099439,-0.04597833074,0.05704094258,0.0002472629036,-0.0006745404602,-0.001251465898,-0.003017820159,0.003830469469,0.005049970705,0.002641112526,0.0003575918445,0.0001212141249,0.001414919231,-6.72E-05,0.0009629855629,0.0009382159392,-0.004401232659,-0.000391417207,0.0005707574351,0.007360459053,0.06141093605,4.40E-05,2.59E-06,-0.001319751558,0.008291585655,-7.07E-05,0.00649631164,0.0007098356432,0.01647434749,0.05270277004,0.002086155655,-5.87E-05,0.07636247933,-0.0004514234241,-0.0009373256991,-0.06511118438,0.0004063386769,0.2403153354,0.3146266681,0.1465499904,0.3065835029,0.2179611262,0.2452823201,0.2724288886,0.3276953548,0.228154843,0.3197915998,0.1987057594,0.2656516694,0.1724037228,0.3383889088,0.2555089587,0.301967357,0.303084269,0.3489794382,0.3958427937,0.3332745625,0.275891009,0.3541215647,0.2815188387,0.2906007204,0.2993441897,0.2983469816,0.2227581467,0.3057128372,0.2423632907,0.2773615501,0.3519770533,0.285033172,0.2961932022,0.4042054928,0.3173583593,0.3373501437,0.3054871056,0.2289756593,0.2567216228,0.2678594503,0.2720441716,0.3688086307,0.2267017665,0.3207935586,0.2831176512,0.2867712383,0.2117299443,0.2320521014,0.3107454059,0.3551750843
reading,8,The man valued the daughter of the shopkeepers who were,1,pl,0,0.001062621624,0.03980764452,0.1744827046,0.356773616,-0.001494884136,0.001848377462,0.0006767907606,0.003329003052,-0.06157506286,0.04500198844,0.1169962725,0.0004405658804,0.0002688476961,0.007939286854,0.1082828439,0.1657304382,-0.0001667626336,0.04939885907,0.00352933684,0.0649258565,3.60E-07,0.04375185372,-0.0001527628987,-0.001327815824,0.001028748943,0.0002666484773,-0.04711458024,0.0652723727,-1.68E-05,0.001345980788,0.003022757803,0.05584485579,-0.003774694002,0.05806924484,-0.0001162043932,0.0003205806063,0.005106472501,0.06867679874,3.76E-05,1.28E-05,-5.54E-05,0.05285776707,0.0567049144,0.003624143857,0.0008371120763,0.0005854822871,0.003477140243,0.09622203965,-0.0495261117,0.05177267417,-0.05593562728,0.1106661053,-0.05347480931,0.04861523885,0.2359622539,0.3606385229,0.1020826923,0.3036720146,0.2495806332,0.3599156126,0.07762756483,0.3308444797,0.1479378969,0.3329776205,0.134446492,0.3295570784,0.09728219664,0.3668231186,0.07951724746,0.3266385158,0.2196263002,0.4408510156,0.243755422,0.3327654867,0.1973220462,0.4000680194,0.1879849213,0.3761823335,0.1187294102,0.3713745581,0.1377174241,0.3701854522,0.1590951392,0.3395153934,0.1773716916,0.3596976117,0.2590626427,0.4217176205,0.2045435097,0.2923915195,0.2001385095,0.3698494271,0.2194323185,0.3338580098,0.1301869988,0.4436335328,0.1602718113,0.380280318,0.2458071779,0.3340681951,0.1915976253,0.2818258092,0.1849876891,0.3600091333
reading,8,The man valued the daughters of the shopkeeper who were,1,pl,1,0.0295738444,0.01418404369,0.257740458,0.2980761854,-0.0004686333496,0.0005786582989,0.001947627464,0.001962484108,0.04732010652,-0.006582956725,0.115833684,0.1136495034,0.001101780245,0.07976835934,0.1167169624,0.05236488134,0.05619498764,-0.002285250835,0.005224939309,0.05883930916,1.94E-05,-5.29E-05,-0.0006031167637,-0.001454372772,0.001769975731,0.002332323904,0.04630936634,0.0003161924961,0.04634809398,-0.0365239978,0.04733456363,0.002187411286,0.05624777677,-0.00404669732,5.76E-05,-7.68E-05,0.006726742002,0.05939595121,4.02E-05,2.36E-06,-0.001091589184,0.006754827773,0.047320857,0.004544777739,-2.84E-05,-0.04729582874,0.04807126964,0.003637984759,0.04800388624,0.0690519485,0.0511716256,-0.002813655736,-0.002223578394,0.0003465462856,0.251135242,0.2886402085,0.1473466886,0.2623576616,0.2232804012,0.2591497444,0.2383661797,0.2722571404,0.2340681496,0.2928911554,0.235312436,0.2430331639,0.2043611927,0.3339636648,0.2021859058,0.2762802747,0.3227531743,0.331889431,0.3331098238,0.3233139576,0.2842814811,0.3373784646,0.2558703349,0.2788255748,0.2502816654,0.2760561902,0.2450096177,0.2719688601,0.2531675459,0.2826030825,0.3149495467,0.2755581389,0.2846607704,0.3727985899,0.3063470067,0.3317682978,0.3140157987,0.2503981933,0.2517622361,0.2967465192,0.2642814377,0.3719152529,0.2242002303,0.3209829151,0.2730516984,0.2667761401,0.2179573908,0.2791684794,0.311755496,0.3551835349
reading,8,The man recognized the daughter of the shopkeepers who was,0,sg,1,-0.0001283366486,0.01187159204,0.1611646218,0.3490884008,0.001334199821,-0.001802106419,0.0004640167293,0.002742310427,-0.006117879092,-0.004629738036,0.06898179648,2.82E-05,-4.55E-05,0.01121022497,0.1051732194,0.05057618954,-0.0003330769543,-0.002056735615,-0.0500248133,0.06325970495,-1.26E-08,-1.01E-09,-0.0004878829687,-0.002751140401,0.001611407889,0.001313904762,-0.0001406783182,0.002817475875,3.12E-07,6.11E-05,0.001898105679,0.0008909533969,-0.003451453135,0.001362882244,0.00101038819,-0.002601723595,-0.006194969148,0.06260310118,6.48E-06,-1.11E-06,0.0002099988394,0.0003070868546,0.004081793413,0.004707656516,0.04668350572,-0.0004390840271,0.002430130537,0.04910379091,-0.05386677885,0.003711507582,-0.05388487277,0.05539105649,-0.06254582859,0.000984341356,0.2041303518,0.3707130433,0.1429982583,0.2927201825,0.1617843182,0.2950037623,0.1576243752,0.4003703924,0.119253696,0.3107399978,0.1441703393,0.3001306522,0.1580466657,0.3189263218,0.1477887201,0.4081256676,0.1723280209,0.421047604,0.1932535325,0.3256055694,0.16220286,0.4066637249,0.2020344284,0.3338228303,0.1197425912,0.3822461824,0.1123227412,0.3211859258,0.1586266654,0.303207759,0.1580926963,0.3436492657,0.2184704555,0.4208400982,0.1510219489,0.2988485084,0.1882304303,0.3730417517,0.2219252911,0.3167655464,0.1013827209,0.4412571426,0.1498290622,0.3952219374,0.2084348506,0.3234395241,0.121151755,0.2719140242,0.1542687693,0.3517226045
reading,8,The man recognized the daughters of the shopkeeper who was,0,sg,0,0.0026866358,0.01902361884,0.2240040581,0.2914704044,0.0003561850718,-0.0006657715439,0.002022326592,0.0020282288,-0.0004295843626,-0.005320775364,0.0649392969,0.1294735785,0.0007255105388,0.08136415042,0.05513704476,0.0508528014,-0.000986531507,-0.003576259396,-0.04450495833,0.05674643888,4.76E-09,-7.95E-09,-0.001051994024,-0.003031858532,0.003713869166,0.005176061372,0.002343859688,0.0002952611463,5.53E-06,0.002576724643,-0.0002215362507,0.001709073583,0.0009150266953,-0.00440121988,-0.0004393653902,0.000655156133,-0.003906781112,0.05294338263,2.73E-05,1.14E-05,-0.000945368443,0.006834053738,-0.0001371738617,0.005893539428,0.0009716921724,0.01676087197,0.05304589755,0.001985228046,-0.0001239941489,0.07780968771,-0.000521752425,-0.0009343147551,-0.06376858774,0.0004050293682,0.235019572,0.3537256507,0.1619602579,0.2946992749,0.1831484345,0.2191245245,0.2205930783,0.3106749704,0.1777991661,0.2921211009,0.1657403166,0.2625683226,0.1720938154,0.3211413357,0.2330679016,0.2905903314,0.243006341,0.3447513385,0.326200044,0.3056204973,0.1830596003,0.3219077448,0.2246714114,0.2495669079,0.2840759273,0.2937095272,0.1546860028,0.2871312101,0.2015486047,0.2205920625,0.2735580408,0.2308874616,0.2588296164,0.3301235674,0.242662057,0.2978742562,0.3087348869,0.2970829885,0.2345652736,0.2794076381,0.226768114,0.3451414106,0.2025969785,0.3009979286,0.2852563636,0.3043515015,0.1082468673,0.203785222,0.29221278,0.3291833364
reading,8,The man recognized the daughter of the shopkeepers who were,0,pl,0,0.0009756870224,0.03976593284,0.1273333925,0.3325487879,-0.001456205759,0.00184648574,0.0007123785519,0.004210113575,-0.06144976472,0.04420921342,0.1268660952,0.0003731221988,0.0001228223503,0.01087218198,0.1082834556,0.1657304381,-0.0001652995911,0.04936624225,0.003411851388,0.06493503866,8.57E-06,0.04041845762,-0.0002353764018,-0.001327271222,0.0007449587365,0.0006088512698,-0.04821707878,0.06681687597,0.0005352893183,0.001053407907,0.003782532744,0.05837373901,-0.003173464543,0.05807103745,-4.19E-08,1.68E-05,-0.008601362635,0.06155890233,5.92E-06,-1.01E-06,0.0002100615642,0.0527786755,0.05665063015,0.003622528537,0.001026729204,0.000584847349,0.003520523152,0.09704184996,-0.04986211797,0.05370627473,-0.05472110328,0.1106657545,-0.05360782705,0.04861576006,0.1757787464,0.3645490879,0.1185644561,0.2918690705,0.1602744755,0.3264027082,0.07604532867,0.3720241541,0.1022052446,0.2959866786,0.1036424119,0.2960108699,0.09924396748,0.3386022925,0.05609669864,0.3232079821,0.1632670745,0.3975695384,0.1882802387,0.3115332118,0.1326166571,0.3753454154,0.1160163614,0.3283734886,0.07502655135,0.350593076,0.09941665749,0.349118046,0.1099828023,0.2985765583,0.1227188999,0.3025101065,0.1815192242,0.369893149,0.1228178261,0.2436625714,0.1815331793,0.3836225891,0.1903232019,0.3246367067,0.07507790435,0.4357955177,0.1208124822,0.3690274383,0.1722353695,0.3126009365,0.09522973948,0.2453025462,0.144609313,0.306905957
reading,8,The man recognized the daughters of the shopkeeper who were,0,pl,1,0.02969111861,0.01406770486,0.2209656657,0.2786024167,-0.0003297838168,0.0006164238905,0.00310476324,0.003113847214,0.04723244293,-0.006987567463,0.1219617439,0.1159696863,0.002128522989,0.07910696184,0.1167698878,0.05236488098,0.05630690645,-0.002279904231,0.006040207127,0.05862575129,-0.0002349243564,0.0003922102806,-0.000506703326,-0.001460324647,0.001716934742,0.002392910068,0.04706749431,0.0002543102824,0.04749299952,-0.03528717121,0.04914430433,0.002812875254,0.05594556136,-0.00404668557,5.13E-07,-2.43E-07,-0.005424450715,0.05053117103,2.49E-05,1.04E-05,-0.0009453651006,0.006695634407,0.04627854285,0.00454477559,0.0004186303771,-0.04729710452,0.04859174509,0.003461744895,0.04909465886,0.07061712267,0.05103223636,-0.002804564809,-0.0006338044307,0.000345464991,0.2299266063,0.3066802365,0.1525515673,0.2559332822,0.1874619058,0.2372102046,0.1980760231,0.2579156048,0.1965416717,0.2629107879,0.2312717741,0.2398872901,0.2199914832,0.3330214028,0.1709420504,0.2636802896,0.249877265,0.3246502902,0.2840283302,0.303593791,0.1821582786,0.3040903013,0.1881539325,0.2406661438,0.2434435008,0.2682007997,0.1844831014,0.256022823,0.2002733555,0.2225647371,0.2441285336,0.2263300698,0.2440655282,0.3036245153,0.2192884995,0.2849844312,0.3190991535,0.2976675144,0.2548952941,0.2927541597,0.2472089595,0.3373851943,0.1956052598,0.28545021,0.2777927416,0.2795206332,0.1077974869,0.2515558062,0.2950793386,0.3287598989
reading,8,The man valued the shopkeeper of the daughters who was,1,sg,1,0.01562362181,0.003826763688,0.2517642459,0.2735669636,-0.0002203416283,0.0005470012968,0.001739427147,0.001263458274,-0.006114306308,-0.0007941658695,0.062260343,0.06375822705,0.06486304686,-0.0004804759372,0.05071226617,0.05458567059,-0.003858947478,-0.0005337949065,0.05495997362,-0.0444749252,-0.0008167303737,0.0004099122224,-0.002983362238,-0.001290773866,0.003829084502,0.004065086344,-0.001123689399,0.001960897798,0.0002528213701,0.0005043714505,0.0004045787534,-6.13E-07,-0.004075432019,0.00101435208,0.0005006085544,-0.0003501710966,0.08257334505,0.02912991411,-1.59E-05,8.60E-05,0.007362704461,-0.002208695327,0.004436724662,0.001071651643,-0.002892849421,0.0005310487884,0.002228827246,0.05299906547,0.07715972856,-0.0001325165642,-0.0008128666586,-0.0005494782452,0.0002214943802,-0.06544197066,0.2716476104,0.2107161618,0.1123038085,0.2458136255,0.2829374316,0.2569916625,0.2626881736,0.3350162923,0.2446007654,0.2008611998,0.2459583811,0.2726468938,0.1844663812,0.1600770244,0.2124310101,0.1870824299,0.2319248876,0.2183809359,0.3126176011,0.3692843913,0.2741984054,0.2362718415,0.2956725122,0.313235636,0.3059202634,0.3269560555,0.2433633359,0.1915719626,0.2347170479,0.2045338664,0.2948115622,0.4225520434,0.3048229844,0.4250867775,0.288210049,0.3735185085,0.2437502051,0.2397661175,0.1585344314,0.3254309647,0.2099253704,0.3477045181,0.2261085616,0.1861950799,0.3091462494,0.2924010782,0.271186393,0.169845457,0.2721627263,0.3272335662
