exp,item,sent,hasIC,num,isHIGH,layer,NP,sim
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,3,1,0.1286904997
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,3,2,0.0641477133
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,4,1,0.1477560263
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,4,2,0.08523801385
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,5,1,0.1154995759
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,5,2,0.05029736714
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,6,1,0.1004717871
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,6,2,0.04041226559
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,7,1,0.07548373165
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,7,2,0.02000258012
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,8,1,0.09339638047
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,8,2,0.05037071927
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,9,1,0.1155714605
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,9,2,0.1166133284
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,10,1,0.1729180046
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,10,2,0.1938412862
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,11,1,0.2972977956
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,11,2,0.287235697
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,12,1,0.530669778
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,12,2,0.5268859483
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,13,1,0.6335774433
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,13,2,0.6456257542
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,14,1,0.6502038826
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,14,2,0.7103872239
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,15,1,0.5840875377
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,15,2,0.6615952756
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,16,1,0.523516091
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,16,2,0.5880413116
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,17,1,0.6103356786
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,17,2,0.6299700056
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,18,1,0.5537539119
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,18,2,0.600063712
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,1,1,0.06924078381
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,1,2,0.07949583609
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,2,1,0.1240570666
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,2,2,0.127271192
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,3,1,0.1177052655
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,3,2,0.1131940562
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,4,1,0.1384884841
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,4,2,0.1379459992
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,5,1,0.1057643009
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,5,2,0.1084933968
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,6,1,0.07880721029
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,6,2,0.09297269039
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,7,1,0.05379378625
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,7,2,0.08512847951
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,8,1,0.07222612636
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,8,2,0.101988903
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,9,1,0.08200725458
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,9,2,0.1650868884
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,10,1,0.1291920995
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,10,2,0.2692685114
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,11,1,0.2857891766
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,11,2,0.3935562064
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,12,1,0.5066923722
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,12,2,0.598734963
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,13,1,0.6144229451
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,13,2,0.7184981552
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,14,1,0.6297648367
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,14,2,0.7488710525
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,15,1,0.5704885492
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,15,2,0.6807921901
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,16,1,0.4997531711
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,16,2,0.5870725932
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,17,1,0.5720454401
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,17,2,0.6596240364
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,18,1,0.5633981622
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,18,2,0.6299502296
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,1,1,0.1029688999
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,1,2,0.02768466609
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,2,1,0.1664497137
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,2,2,0.07049760781
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,3,1,0.1648759525
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,3,2,0.0542669114
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,4,1,0.1869514187
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,4,2,0.07521077461
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,5,1,0.1633903129
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,5,2,0.03933489319
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,6,1,0.1447046583
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,6,2,0.01866453469
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,7,1,0.1332942541
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,7,2,0.001116993036
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,8,1,0.134680409
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,8,2,0.0160570144
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,9,1,0.1818980325
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,9,2,0.03595461168
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,10,1,0.2919737337
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,10,2,0.1323261801
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,11,1,0.4121765654
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,11,2,0.2168424739
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,12,1,0.6317981325
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,12,2,0.4746125957
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,13,1,0.7301117502
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,13,2,0.6346751843
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,14,1,0.7380525512
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,14,2,0.7057695297
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,15,1,0.6692689449
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,15,2,0.6337832544
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,16,1,0.5990118261
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,16,2,0.5455027134
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,17,1,0.6776283591
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,17,2,0.6283327775
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,18,1,0.6522895892
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,18,2,0.6339737503
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,1,1,0.07452152325
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,1,2,0.005020372925
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,2,1,0.1349031591
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,2,2,0.08476342092
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,3,1,0.1282316694
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,3,2,0.05559344831
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,4,1,0.1480485887
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,4,2,0.082898976
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,5,1,0.1148956304
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,5,2,0.03614287947
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,6,1,0.09990747766
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,6,2,0.02967221205
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,7,1,0.07526222054
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,7,2,-0.001309963163
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,8,1,0.09146332457
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,8,2,0.04260326545
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,9,1,0.109715342
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,9,2,0.07936542377
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,10,1,0.1360063453
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,10,2,0.1585253924
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,11,1,0.196791628
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,11,2,0.2714705247
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,12,1,0.4057888081
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,12,2,0.5988928866
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,13,1,0.5254602714
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,13,2,0.6999161766
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,14,1,0.5224749722
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,14,2,0.732928894
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,15,1,0.4393474687
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,15,2,0.6698975138
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,16,1,0.3864568016
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,16,2,0.590694648
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,17,1,0.4926632334
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,17,2,0.6467665767
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,18,1,0.4125234005
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,18,2,0.61308274
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,1,1,0.07455456458
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,1,2,0.02768831804
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,2,1,0.1343143383
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,2,2,0.08692767534
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,3,1,0.1280382775
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,3,2,0.06578711791
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,4,1,0.1480678178
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,4,2,0.08717866056
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,5,1,0.1152223541
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,5,2,0.05266370472
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,6,1,0.1002401657
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,6,2,0.0425296145
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,7,1,0.07537341285
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,7,2,0.02188613665
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,8,1,0.09180633991
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,8,2,0.05219926477
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,9,1,0.1096091473
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,9,2,0.1167456881
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,10,1,0.1460635477
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,10,2,0.1830595291
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,11,1,0.1949458858
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,11,2,0.2618975218
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,12,1,0.388988864
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,12,2,0.5694446375
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,13,1,0.5118031964
