exp,item,sent,hasIC,num,isHIGH,model,lstm_score
story,3,The man blamed the athletes of the friend who was,1,sg,0,LSTM_5,0.801666573
story,3,The man blamed the athletes of the friend who was,1,sg,0,LSTM_6,0.5973383165
story,3,The man blamed the athletes of the friend who was,1,sg,0,LSTM_7,0.6734693678
story,3,The man blamed the athletes of the friend who was,1,sg,0,LSTM_8,0.7391627827
story,3,The man blamed the athletes of the friend who was,1,sg,0,LSTM_9,0.5607755159
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_1,0.07607049717
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_10,0.2394472015
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_11,0.1063258404
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_12,0.008771474506
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_13,0.09344658506
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_14,0.08691685921
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_15,0.05941422151
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_16,0.1307294128
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_17,0.3138312837
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_18,0.2551780842
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_19,0.09604524617
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_2,0.1572165492
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_20,0.08104362519
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_21,0.1995694232
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_22,0.202314799
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_23,0.3763830841
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_24,0.1182769859
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_25,0.2347936918
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_3,0.2838028165
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_4,0.2938756454
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_5,0.07516734619
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_6,0.2652906611
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_7,0.2505311895
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_8,0.0740843026
story,3,The man noticed the athlete of the friends who was,0,sg,1,LSTM_9,0.3070742826
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_1,0.620327462
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_10,0.6349759248
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_11,0.6938911565
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_12,0.264940011
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_13,0.7317103121
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_14,0.7886708105
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_15,0.7863770226
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_16,0.5407889088
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_17,0.7327058024
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_18,0.536997749
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_19,0.2566097063
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_2,0.7418540744
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_20,0.793843787
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_21,0.5451331514
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_22,0.6618624007
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_23,0.5401507874
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_24,0.9204629128
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_25,0.6614330382
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_3,0.4702317254
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_4,0.5651677183
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_5,0.7577307049
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_6,0.4362685343
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_7,0.7155849397
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_8,0.6279094328
story,3,The man noticed the athletes of the friend who was,0,sg,0,LSTM_9,0.5080059471
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_1,0.06869701754
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_10,0.2024608454
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_11,0.1031103849
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_12,0.04127136313
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_13,0.05679339834
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_14,0.08131753185
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_15,0.06918680561
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_16,0.07785704898
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_17,0.1722735677
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_18,0.09034944239
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_19,0.03023204887
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_2,0.1078025997
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_20,0.08006147467
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_21,0.1529828259
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_22,0.1036161361
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_23,0.1515350716
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_24,0.09909418758
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_25,0.0742202373
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_3,0.5320012389
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_4,0.1585408516
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_5,0.2488994621
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_6,0.2857189005
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_7,0.0754894929
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_8,0.06300452701
story,4,The man complimented the guest of the brides who was,1,sg,1,LSTM_9,0.1673062087
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_1,0.8971844484
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_10,0.5220056125
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_11,0.8951278358
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_12,0.8791151051
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_13,0.8198477863
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_14,0.8349912762
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_15,0.584229841
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_16,0.5831686173
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_17,0.7605086479
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_18,0.777832879
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_19,0.4997178942
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_2,0.8989567371
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_20,0.7183706018
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_21,0.490165653
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_22,0.7854374555
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_23,0.8305677794
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_24,0.9430020596
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_25,0.7233197631
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_3,0.6611232423
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_4,0.47006965
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_5,0.7226166723
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_6,0.4920087218
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_7,0.7243029181
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_8,0.5774413198
story,4,The man complimented the guests of the bride who was,1,sg,0,LSTM_9,0.6912809578
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_1,0.0729509954
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_10,0.1898739461
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_11,0.1408249184
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_12,0.03332041392
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_13,0.01836127583
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_14,0.2026681657
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_15,0.09096655787
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_16,0.09300707569
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_17,0.24638418
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_18,0.08381515234
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_19,0.03549559205
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_2,0.08526735155
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_20,0.1259000375
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_21,0.1453955305
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_22,0.1321780494
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_23,0.2312919035
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_24,0.08496998574
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_25,0.1826639532
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_3,0.6086452134
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_4,0.2792908717
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_5,0.2525187026
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_6,0.1617673377
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_7,0.1923876381
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_8,0.1432693874
story,4,The man met the guest of the brides who was,0,sg,1,LSTM_9,0.1871997366
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_1,0.8969402971
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_10,0.7457200092
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_11,0.9199535982
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_12,0.7473462256
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_13,0.8998028738
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_14,0.8462667215
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_15,0.840955298
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_16,0.8398593079
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_17,0.8379184472
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_18,0.8049400786
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_19,0.6745794472
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_2,0.8438239938
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_20,0.7959252937
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_21,0.7243032928
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_22,0.87411695
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_23,0.8277833156
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_24,0.9607803974
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_25,0.7661891638
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_3,0.7956888385
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_4,0.6990271261
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_5,0.636760853
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_6,0.6636533789
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_7,0.890909086
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_8,0.6802175307
story,4,The man met the guests of the bride who was,0,sg,0,LSTM_9,0.4281316227
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_1,0.107104995
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_10,0.1411119451
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_11,0.0628116682
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_12,0.04748941591
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_13,0.06526749904
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_14,0.03217045567
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_15,0.3261763485
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_16,0.1506717031
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_17,0.07715578736
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_18,0.03206031194
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_19,0.08995945446
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_2,0.43683742
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_20,0.1151470131
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_21,0.1434860897
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_22,0.1801798975
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_23,0.08732722558
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_24,0.0466653427
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_25,0.1066384859
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_3,0.5244904127
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_4,0.1823346068
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_5,0.144427557
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_6,0.2307178167
story,4,The man complimented the bride of the guests who was,1,sg,1,LSTM_7,0.1061283356
