exp,verb,item,sent,bias,isHigh ,gender,score,score_pro,score_base,score_roberta,score_roberta_pro,score_roberta_base,score_mbert
ic_mismatch,castigated,0,The man castigated the woman because he was there.,-45,1,m,0.07416892052,0.0244982671,0.02564858086,0.3114132881,0.2383731604,0.4003714919,0.4264408052
ic_mismatch,castigated,0,The man castigated the woman because she was there.,-45,0,f,0.8513997197,0.8474982381,0.9487342834,0.6381491423,0.5741022229,0.5695964098,0.4899128377
ic_mismatch,castigated,0,The woman castigated the man because he was there.,-45,0,m,0.8714346886,0.7889645696,0.9621821642,0.6143527031,0.3693135381,0.4855886996,0.5508953929
ic_mismatch,castigated,0,The woman castigated the man because she was there.,-45,1,f,0.05354066193,0.03668845445,0.01632639393,0.3273255825,0.3846950233,0.4770347178,0.3610824347
ic_mismatch,caught,0,The man caught the woman because he was there.,-44,1,m,0.21929878,0.0938994959,0.1159480959,0.5480314493,0.262442261,0.5652432442,0.2436259836
ic_mismatch,caught,0,The man caught the woman because she was there.,-44,0,f,0.5939142108,0.6405344009,0.8093659878,0.3611539304,0.2148054689,0.3790653646,0.6781162024
ic_mismatch,caught,0,The woman caught the man because he was there.,-44,0,m,0.6798081398,0.6465531588,0.8629909754,0.3980685174,0.1157974973,0.3313451111,0.7424564362
ic_mismatch,caught,0,The woman caught the man because she was there.,-44,1,f,0.1631603241,0.1098387465,0.08037553728,0.4917665422,0.3141161799,0.5868481994,0.1559720337
ic_mismatch,cautioned,0,The man cautioned the woman because he was there.,-36,1,m,0.1970260739,0.06612823159,0.1036218107,0.6173712015,0.1994579732,0.6921338439,0.3057096004
ic_mismatch,cautioned,0,The man cautioned the woman because she was there.,-36,0,f,0.6408012509,0.4814276993,0.8195459843,0.1805792898,0.1404994428,0.2018298954,0.6047020555
ic_mismatch,cautioned,0,The woman cautioned the man because he was there.,-36,0,m,0.7037710547,0.4665360749,0.8649183512,0.1324749142,0.0279180333,0.05413904414,0.6817874908
ic_mismatch,cautioned,0,The woman cautioned the man because she was there.,-36,1,f,0.1342106462,0.06882625073,0.07040476054,0.6273378134,0.3524540365,0.8338858485,0.2185773551
ic_mismatch,celebrated,0,The man celebrated the woman because he was there.,-72,1,m,0.06411979347,0.01359853335,0.01564577781,0.1243340969,0.07210786641,0.125723362,0.4210092425
ic_mismatch,celebrated,0,The man celebrated the woman because she was there.,-72,0,f,0.8713021874,0.8811089396,0.9626030326,0.8428513408,0.6992897987,0.8546262383,0.4893583357
ic_mismatch,celebrated,0,The woman celebrated the man because he was there.,-72,0,m,0.9224861264,0.8807579279,0.9788472056,0.8585439324,0.6114190221,0.8488152623,0.5897569656
ic_mismatch,celebrated,0,The woman celebrated the man because she was there.,-72,1,f,0.02824482135,0.008455440402,0.006482976954,0.1046492234,0.109562546,0.1313211471,0.3060975969
ic_mismatch,censured,0,The man censured the woman because he was there.,-58,1,m,0.05303995684,0.01891957968,0.01718530804,0.2158161998,0.147046715,0.2947584391,0.3522396386
ic_mismatch,censured,0,The man censured the woman because she was there.,-58,0,f,0.8841435313,0.8917680383,0.9677085876,0.7271075845,0.5999948978,0.67255795,0.5709518194
ic_mismatch,censured,0,The woman censured the man because he was there.,-58,0,m,0.9071926475,0.8583798409,0.97931391,0.6443328261,0.3986826241,0.5413517952,0.6005720496
ic_mismatch,censured,0,The woman censured the man because she was there.,-58,1,f,0.03210913762,0.01682892255,0.007575291209,0.2772398889,0.2419029623,0.4107216895,0.3103230298
ic_mismatch,charmed,0,The man charmed the woman because he was there.,81,1,m,0.4841918349,0.2141230851,0.2116746604,0.7210202813,0.3684247732,0.7769261599,0.4185950458
ic_mismatch,charmed,0,The man charmed the woman because she was there.,81,0,f,0.3696815073,0.5954038501,0.7320266962,0.2214848548,0.1876187325,0.1886843294,0.4525073171
ic_mismatch,charmed,0,The woman charmed the man because he was there.,81,0,m,0.3874916136,0.5515142083,0.8176293373,0.05342226103,0.05372624099,0.02813407592,0.5352329612
ic_mismatch,charmed,0,The woman charmed the man because she was there.,81,1,f,0.4625943899,0.2246526182,0.1307418644,0.9143490791,0.5764580965,0.9519383311,0.3306417763
ic_mismatch,chased,0,The man chased the woman because he was there.,-33,1,m,0.1193014458,0.01854571141,0.01995028183,0.3828974068,0.1283576638,0.4938147068,0.2448591292
ic_mismatch,chased,0,The man chased the woman because she was there.,-33,0,f,0.7436130643,0.7517806888,0.949113965,0.4914437234,0.2995462716,0.4118695557,0.6605909467
ic_mismatch,chased,0,The woman chased the man because he was there.,-33,0,m,0.8653496504,0.7026642561,0.9611296654,0.5004056692,0.1350284219,0.3974080682,0.6510365605
ic_mismatch,chased,0,The woman chased the man because she was there.,-33,1,f,0.0376393646,0.01557897218,0.009687113576,0.3519752622,0.2236785144,0.4685175419,0.2367275804
ic_mismatch,cheated,0,The man cheated the woman because he was there.,63,1,m,0.3232446909,0.1811763495,0.2169165015,0.5388892889,0.2689743936,0.6140863299,0.3154273629
ic_mismatch,cheated,0,The man cheated the woman because she was there.,63,0,f,0.4149111509,0.4814658761,0.7054807544,0.2432427555,0.1686233729,0.2830383182,0.5931892991
ic_mismatch,cheated,0,The woman cheated the man because he was there.,63,0,m,0.4652690887,0.410471499,0.8021962047,0.4587464929,0.1324158162,0.4297411144,0.6657611728
ic_mismatch,cheated,0,The woman cheated the man because she was there.,63,1,f,0.3126008511,0.2139936686,0.1324369311,0.3253570795,0.2942615747,0.4698011577,0.2250887007
ic_mismatch,cheered,0,The man cheered the woman because he was there.,-48,1,m,0.1592448354,0.04746820778,0.05181487277,0.3294995129,0.1193700656,0.4162770212,0.2314314842
ic_mismatch,cheered,0,The man cheered the woman because she was there.,-48,0,f,0.6811590195,0.7504032254,0.9055433869,0.5960323811,0.3259811401,0.5299553275,0.6861785054
ic_mismatch,cheered,0,The woman cheered the man because he was there.,-48,0,m,0.8053659797,0.7680655122,0.9563004375,0.5671082735,0.203276217,0.4737204313,0.7314563394
ic_mismatch,cheered,0,The woman cheered the man because she was there.,-48,1,f,0.06435770541,0.01964921318,0.01353594009,0.3599359393,0.2178561389,0.4631440639,0.1639761627
ic_mismatch,cherished,0,The man cherished the woman because he was there.,-53,1,m,0.02904746495,0.01057054941,0.01534905937,0.03791731969,0.0464408882,0.05394640565,0.4954711497
ic_mismatch,cherished,0,The man cherished the woman because she was there.,-53,0,f,0.9406610131,0.914216578,0.9663696885,0.9371520281,0.6664704084,0.920938611,0.4122532606
ic_mismatch,cherished,0,The woman cherished the man because he was there.,-53,0,m,0.9538286328,0.9195105433,0.9800280333,0.9380602241,0.6193783879,0.9220314622,0.6261953115
ic_mismatch,cherished,0,The woman cherished the man because she was there.,-53,1,f,0.02110620774,0.0101293223,0.008258953691,0.04316512868,0.1044522524,0.06028091162,0.2801621854
ic_mismatch,chilled,0,The man chilled the woman because he was there.,31,1,m,0.486872226,0.2984857857,0.4642186761,0.5433002114,0.1340390891,0.5827700496,0.2672203183
ic_mismatch,chilled,0,The man chilled the woman because she was there.,31,0,f,0.265661031,0.3374931216,0.4181633294,0.3283061385,0.2077931613,0.3299487829,0.6441659331
ic_mismatch,chilled,0,The woman chilled the man because he was there.,31,0,m,0.3585432768,0.4010253847,0.610882163,0.2192751914,0.09857510775,0.09878949076,0.7397738099
ic_mismatch,chilled,0,The woman chilled the man because she was there.,31,1,f,0.4208442569,0.236305505,0.2767031491,0.6671720743,0.2920174301,0.841321826,0.1583758891
ic_mismatch,comforted,0,The man comforted the woman because he was there.,-77,1,m,0.2308805138,0.133971855,0.1428539455,0.8068632483,0.3364976943,0.8736142516,0.2908330858
ic_mismatch,comforted,0,The man comforted the woman because she was there.,-77,0,f,0.6152552366,0.5391653776,0.7949969172,0.07877698541,0.09846563637,0.08176008612,0.6331005096
ic_mismatch,comforted,0,The woman comforted the man because he was there.,-77,0,m,0.6452760696,0.5026929379,0.8846850991,0.04692255706,0.02359952964,0.01936096326,0.6685474515
ic_mismatch,comforted,0,The woman comforted the man because she was there.,-77,1,f,0.1689764261,0.1165221781,0.05915517733,0.8603970408,0.5432692766,0.9466795325,0.2451479733
ic_mismatch,commended,0,The man commended the woman because he was there.,-82,1,m,0.1999509186,0.05628003925,0.07042378187,0.04235700518,0.07513240725,0.1425500363,0.3776261806
ic_mismatch,commended,0,The man commended the woman because she was there.,-82,0,f,0.6763716936,0.800242126,0.8916390538,0.9443548918,0.556040287,0.8404691219,0.5296643972
ic_mismatch,commended,0,The woman commended the man because he was there.,-82,0,m,0.8336595893,0.8352150321,0.9622277021,0.8381671309,0.3550201356,0.6522656679,0.6604503393
ic_mismatch,commended,0,The woman commended the man because she was there.,-82,1,f,0.07417971641,0.02463729307,0.01458020136,0.1431213468,0.226359874,0.324472934,0.2419990003
ic_mismatch,compensated,0,The man compensated the woman because he was there.,16,1,m,0.238577798,0.1077253893,0.1324982792,0.3340085149,0.1739777625,0.3143035173,0.4041473269
ic_mismatch,compensated,0,The man compensated the woman because she was there.,16,0,f,0.5715084076,0.6791166067,0.8104012012,0.6248878241,0.5182255507,0.6658934355,0.5006828308
ic_mismatch,compensated,0,The woman compensated the man because he was there.,16,0,m,0.726497829,0.7003179789,0.916017592,0.4789941907,0.3142746985,0.4695771933,0.6284655929
ic_mismatch,compensated,0,The woman compensated the man because she was there.,16,1,f,0.128397733,0.06981606781,0.04704301432,0.4721332788,0.290537715,0.5048139095,0.2616693079
ic_mismatch,complemented,0,The man complemented the woman because he was there.,-56,1,m,0.253736794,0.05066106468,0.1100015938,0.4484425187,0.1974621266,0.543677628,0.5204558969
ic_mismatch,complemented,0,The man complemented the woman because she was there.,-56,0,f,0.6131650209,0.7200488448,0.8324744701,0.4842950404,0.3815103769,0.4216853976,0.3317757547
ic_mismatch,complemented,0,The woman complemented the man because he was there.,-56,0,m,0.5539414883,0.6056876779,0.8544703722,0.4951828718,0.1847150475,0.3116021752,0.5078612566
ic_mismatch,complemented,0,The woman complemented the man because she was there.,-56,1,f,0.3083748519,0.1296050102,0.09490792453,0.4280908406,0.3742254972,0.6472792029,0.3404349089
ic_mismatch,complimented,0,The man complimented the woman because he was there.,-47,1,m,0.1420632899,0.04703850299,0.05891216174,0.1781962812,0.09846975654,0.143132478,0.3466176391
ic_mismatch,complimented,0,The man complimented the woman because she was there.,-47,0,f,0.7585887313,0.8527488112,0.915718019,0.8024008274,0.5593453646,0.8447438478,0.5558581948
ic_mismatch,complimented,0,The woman complimented the man because he was there.,-47,0,m,0.8550140858,0.8420978189,0.9618523717,0.7441527843,0.3067604601,0.6284931302,0.6437909007
ic_mismatch,complimented,0,The woman complimented the man because she was there.,-47,1,f,0.05894473195,0.02121323161,0.01630575396,0.2332051247,0.250109762,0.3536113799,0.2454784662
ic_mismatch,concerned,0,The man concerned the woman because he was there.,81,1,m,0.5690692067,0.3012802899,0.4064791799,0.6861299276,0.2807046771,0.6222561002,0.3727971315
ic_mismatch,concerned,0,The man concerned the woman because she was there.,81,0,f,0.2635456622,0.4595391154,0.5298096538,0.2597379982,0.271776557,0.3391637504,0.5375158787
ic_mismatch,concerned,0,The woman concerned the man because he was there.,81,0,m,0.3698937297,0.3926151991,0.6776787043,0.2907968163,0.1586510688,0.1574698538,0.6586123109
ic_mismatch,concerned,0,The woman concerned the man because she was there.,81,1,f,0.4992848635,0.3945399821,0.2742823362,0.650390923,0.4050157368,0.8076350689,0.243389979
ic_mismatch,condemned,0,The man condemned the woman because he was there.,-63,1,m,0.09334670007,0.02206012048,0.03129822388,0.2092813402,0.1614036858,0.2428187281,0.3341170549
ic_mismatch,condemned,0,The man condemned the woman because she was there.,-63,0,f,0.8454749584,0.8725608587,0.9466810226,0.7504780889,0.6351733804,0.7272313833,0.591377914
ic_mismatch,condemned,0,The woman condemned the man because he was there.,-63,0,m,0.8959054947,0.8668418527,0.967982173,0.7176420689,0.4650292099,0.5734205246,0.6453565359
ic_mismatch,condemned,0,The woman condemned the man because she was there.,-63,1,f,0.05676511303,0.02009107918,0.01694639772,0.226372391,0.248255983,0.3860116005,0.2677305937
ic_mismatch,confessed to,0,The man confessed to the woman because he was there.,74,1,m,0.3269675076,0.1750586033,0.2540253997,0.372597158,0.2457714528,0.3192192316,0.4589826167
ic_mismatch,confessed to,0,The man confessed to the woman because she was there.,74,0,f,0.4138399959,0.4755666554,0.6481286883,0.5689615607,0.3608856499,0.6499403119,0.4625092447
ic_mismatch,confessed to,0,The woman confessed to the man because he was there.,74,0,m,0.533716321,0.5080643296,0.8695250154,0.6462011337,0.2524527609,0.650832355,0.6261077523
ic_mismatch,confessed to,0,The woman confessed to the man because she was there.,74,1,f,0.2445382476,0.1454196721,0.07036898285,0.2872366607,0.3141016364,0.3127144277,0.2880723178
ic_mismatch,confided in,0,The man confided in the woman because he was there.,5,1,m,0.3313155472,0.1691873521,0.2311258763,0.3018291891,0.1679107249,0.3769841194,0.4778198898
ic_mismatch,confided in,0,The man confided in the woman because she was there.,5,0,f,0.5072747469,0.5213994384,0.6902710795,0.6134058833,0.3883313537,0.5803713799,0.4289064407
ic_mismatch,confided in,0,The woman confided in the man because he was there.,5,0,m,0.6100592613,0.5087687969,0.8393711448,0.7313523293,0.2444517165,0.5677204728,0.5535447001
ic_mismatch,confided in,0,The woman confided in the man because she was there.,5,1,f,0.2321677655,0.1731439531,0.09753450751,0.1983672529,0.2969349325,0.3918977082,0.3471454978
ic_mismatch,confounded,0,The man confounded the woman because he was there.,36,1,m,0.4183453023,0.1141853109,0.2093078196,0.6428337097,0.2907815576,0.7126538157,0.3860211968
ic_mismatch,confounded,0,The man confounded the woman because she was there.,36,0,f,0.340808481,0.5852820277,0.7149114013,0.1980402321,0.1937652677,0.2138691545,0.5168840885
ic_mismatch,confounded,0,The woman confounded the man because he was there.,36,0,m,0.3299826384,0.4261204898,0.6745562553,0.1588042527,0.07861217856,0.07463995367,0.682510674
ic_mismatch,confounded,0,The woman confounded the man because she was there.,36,1,f,0.4511781931,0.2198665738,0.2408461571,0.7196030021,0.5061790347,0.8801284432,0.2160280943
ic_mismatch,confused,0,The man confused the woman because he was there.,60,1,m,0.323125273,0.06660134345,0.1292376667,0.5035423636,0.1546089798,0.5758811235,0.2603418529
ic_mismatch,confused,0,The man confused the woman because she was there.,60,0,f,0.3370401561,0.4492689669,0.7597885132,0.3050348759,0.1906469613,0.3228060007,0.6599805951
ic_mismatch,confused,0,The woman confused the man because he was there.,60,0,m,0.3304468095,0.3588937521,0.7506744266,0.4474632144,0.1114723682,0.3230531812,0.7311459184
ic_mismatch,confused,0,The woman confused the man because she was there.,60,1,f,0.3474803567,0.09687895328,0.1274135709,0.3510558307,0.210828051,0.5441801548,0.1761970818
ic_mismatch,congratulated,0,The man congratulated the woman because he was there.,-94,1,m,0.07110114396,0.01813072711,0.02156406827,0.4844932854,0.1910191774,0.4940079749,0.3768532276
ic_mismatch,congratulated,0,The man congratulated the woman because she was there.,-94,0,f,0.8499728441,0.8350536823,0.9494712353,0.476100266,0.4142226279,0.4838748872,0.5280079246
ic_mismatch,congratulated,0,The woman congratulated the man because he was there.,-94,0,m,0.8563777208,0.763297677,0.9513705373,0.4453495741,0.2146407664,0.2559319437,0.5666999817
